team,player,category,REC,YDS,AVG,TD,LONG,TGTS
CAR,Brycen Tremayne,receiving,14,160,9.31,0,26,18
CAR,Chuba Hubbard,receiving,30,223,6.37,3,35,39
CAR,David Moore,receiving,1,5,5.0,0,5,1
CAR,Hunter Renfrow,receiving,15,89,5.73,2,15,26
CAR,Ja'Tavion Sanders,receiving,29,190,5.72,1,18,34
CAR,Jalen Coker,receiving,33,394,10.61,3,34,43
CAR,James Mitchell,receiving,3,28,9.75,0,11,3
CAR,Jimmy Horn Jr.,receiving,11,108,8.33,0,34,15
CAR,Mitchell Evans,receiving,19,171,7.78,2,25,25
CAR,Rico Dowdle,receiving,39,297,7.34,1,36,50
CAR,Tetairoa McMillan,receiving,70,1014,15.3,7,43,122
CAR,Tommy Tremble,receiving,27,249,8.87,2,54,37
CAR,Trevor Etienne,receiving,3,13,4.33,0,7,3
CAR,Xavier Legette,receiving,35,363,8.93,3,36,64
