team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
DET,Amon-Ra St. Brown,passing,7,7.0,1,0,0,1,1
DET,David Montgomery,passing,3,3.0,1,0,0,1,1
DET,Hendon Hooker,passing,62,6.93,0,0,1,6,9
DET,Jack Fox,passing,17,17.0,0,0,0,1,1
DET,Jared Goff,passing,4629,8.96,37,12,31,390,539
DET,Penei Sewell,passing,0,0.0,0,0,1,0,0
