team,player,category,INT,YDS,TD
DET,Brian Branch,interceptions,4,48,0
DET,Carlton Davis III,interceptions,2,0,0
DET,Kerby Joseph,interceptions,9,99,1
DET,Trevor Nowaske,interceptions,1,8,0
