team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
DET,Aidan Hutchinson,defensive,19,12,7.5,7,0,17,0
DET,Al-Quadin Muhammad,defensive,11,8,3.0,4,1,5,0
DET,Alex Anzalone,defensive,63,43,1.0,7,5,5,0
DET,Alim McNeill,defensive,25,17,3.5,7,1,7,0
DET,Amik Robertson,defensive,50,40,0.0,4,8,0,0
DET,Amon-Ra St. Brown,defensive,4,4,0.0,0,0,0,0
DET,Anthony Pittman,defensive,2,0,0.0,0,0,0,0
DET,Ben Niemann,defensive,25,11,0.0,0,1,0,0
DET,Brandon Joseph,defensive,13,11,0.0,0,1,0,0
DET,Brian Branch,defensive,109,79,1.0,8,16,6,0
DET,Brodric Martin-Rhodes,defensive,1,0,0.0,0,0,0,0
DET,Carlton Davis III,defensive,56,42,0.0,2,11,0,0
DET,Chris Smith,defensive,2,0,0.0,0,0,1,0
DET,Craig Reynolds,defensive,4,2,0.0,0,0,0,0
DET,DJ Reader,defensive,23,11,3.0,4,1,8,0
DET,David Long Jr.,defensive,7,3,0.0,1,0,0,0
DET,Derrick Barnes,defensive,10,8,0.0,0,1,0,0
DET,Ennis Rakestraw Jr.,defensive,6,4,0.0,0,0,0,0
DET,Ezekiel Turner,defensive,12,7,0.5,0,0,3,0
DET,Hogan Hatten,defensive,5,2,0.0,0,0,0,0
DET,Ifeatu Melifonwu,defensive,10,8,1.0,1,0,2,0
DET,Isaac Ukwu,defensive,3,2,0.0,0,0,0,0
DET,Isaiah Thomas,defensive,3,0,0.0,0,0,0,0
DET,Jack Campbell,defensive,131,69,1.5,5,5,5,0
DET,Jahmyr Gibbs,defensive,1,1,0.0,0,0,0,0
DET,Jake Bates,defensive,2,2,0.0,0,0,0,0
DET,Jalen Reeves-Maybin,defensive,14,10,0.0,0,0,0,0
DET,Jamal Adams,defensive,3,2,0.0,0,0,0,0
DET,James Houston,defensive,8,5,1.0,1,0,2,0
DET,Jameson Williams,defensive,3,3,0.0,0,0,0,0
DET,Jared Goff,defensive,2,1,0.0,0,0,0,0
DET,Jonah Williams,defensive,0,0,0.0,0,0,1,0
DET,Josh Paschal,defensive,21,15,2.0,5,0,8,0
DET,Kalif Raymond,defensive,0,0,0.0,0,0,0,1
DET,Kerby Joseph,defensive,83,58,0.0,1,12,1,1
DET,Khalil Dorsey,defensive,14,8,0.0,1,2,0,0
DET,Kindle Vildor,defensive,16,10,0.0,0,3,0,0
DET,Kwon Alexander,defensive,4,1,0.0,0,0,0,0
DET,Kyle Peko,defensive,2,1,0.0,1,0,2,0
DET,Levi Onwuzurike,defensive,28,16,1.5,1,0,13,0
DET,Malcolm Rodriguez,defensive,43,27,2.0,2,1,2,0
DET,Marcus Davenport,defensive,2,1,0.5,0,0,4,0
DET,Mekhi Wingo,defensive,9,1,0.0,0,0,1,0
DET,Mitchell Agude,defensive,3,2,0.0,0,0,0,0
DET,Myles Adams,defensive,4,3,1.0,1,0,2,0
DET,Pat O'Connor,defensive,18,5,1.0,2,0,1,0
DET,Sam LaPorta,defensive,2,2,0.0,0,0,0,0
DET,Shane Zylstra,defensive,1,1,0.0,0,0,0,0
DET,Sione Vaki,defensive,8,8,0.0,0,0,0,0
DET,Terrion Arnold,defensive,60,47,0.0,0,10,0,0
DET,Trevor Nowaske,defensive,23,15,2.0,2,1,4,0
DET,Za'Darius Smith,defensive,12,7,4.0,3,1,10,0
