team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
ARI,Kyler Murray,passing,400,11.1,3,2,3,29,36
ATL,Matt Ryan,passing,300,6.5,2,3,1,35,46
ATL,Josh Rosen,passing,0,0.0,0,0,0,0,2
BAL,Lamar Jackson,passing,239,9.2,1,2,1,18,26
BUF,Josh Allen,passing,179,5.4,2,1,1,17,33
CAR,Sam Darnold,passing,305,8.0,2,1,2,26,38
CHI,Justin Fields,passing,60,4.6,0,1,2,6,13
CHI,Andy Dalton,passing,56,5.1,1,0,1,9,11
CIN,Joe Burrow,passing,207,6.9,2,3,5,19,30
CLE,Baker Mayfield,passing,213,10.1,1,1,2,19,21
DAL,Dak Prescott,passing,237,8.8,0,1,2,23,27
DEN,Teddy Bridgewater,passing,328,9.6,2,0,3,26,34
DET,Jared Goff,passing,246,6.8,2,1,1,26,36
GB,Aaron Rodgers,passing,255,9.4,4,0,3,22,27
HOU,Davis Mills,passing,102,5.7,1,1,1,8,18
HOU,Tyrod Taylor,passing,125,11.4,1,0,0,10,11
IND,Jacob Eason,passing,25,5.0,0,1,0,2,5
IND,Carson Wentz,passing,247,8.0,1,1,3,20,31
JAX,Trevor Lawrence,passing,118,3.6,1,2,1,14,33
KC,Patrick Mahomes,passing,343,11.1,3,1,0,24,31
LAC,Justin Herbert,passing,338,8.2,1,2,2,31,41
LAR,Matthew Stafford,passing,278,9.3,2,1,1,19,30
LV,Derek Carr,passing,382,10.3,2,0,2,28,37
MIA,Jacoby Brissett,passing,169,4.2,0,1,4,24,40
MIA,Tua Tagovailoa,passing,13,3.3,0,0,2,1,4
MIN,Kirk Cousins,passing,244,7.6,3,0,1,22,32
NE,Mac Jones,passing,186,6.2,0,0,3,22,30
NO,Jameis Winston,passing,111,5.0,0,2,4,11,22
NYG,Daniel Jones,passing,249,7.8,1,0,4,22,32
NYJ,Zach Wilson,passing,210,6.4,0,4,4,19,33
PHI,Jalen Hurts,passing,190,8.3,0,0,2,12,23
PHI,Greg Ward,passing,0,0.0,0,0,0,0,1
PIT,Ben Roethlisberger,passing,295,7.4,1,1,2,27,40
SEA,Russell Wilson,passing,343,11.1,2,0,3,22,31
SF,Jimmy Garoppolo,passing,189,6.3,1,0,0,22,30
TB,Tom Brady,passing,276,7.7,5,0,3,24,36
TEN,Ryan Tannehill,passing,347,8.7,0,0,3,27,40
WSH,Taylor Heinicke,passing,336,7.3,2,1,1,34,46
