team,player,category,CAR,YDS,AVG,TD,LONG
ARI,James Conner,rushing,8,26,3.3,0,9
ARI,Kyler Murray,rushing,5,31,6.2,1,12
ARI,Chase Edmonds,rushing,8,46,5.8,0,14
ATL,Cordarrelle Patterson,rushing,7,11,1.6,1,10
ATL,Keith Smith,rushing,2,3,1.5,0,3
ATL,Matt Ryan,rushing,2,3,1.5,0,3
ATL,Mike Davis,rushing,9,38,4.2,0,8
BAL,Patrick Ricard,rushing,1,2,2.0,0,2
BAL,Devonta Freeman,rushing,2,29,14.5,0,31
BAL,Latavius Murray,rushing,9,36,4.0,1,8
BAL,Ty'Son Williams,rushing,13,77,5.9,0,20
BAL,Lamar Jackson,rushing,16,107,6.7,2,21
BUF,Reggie Gilliam,rushing,2,2,1.0,0,2
BUF,Zack Moss,rushing,8,26,3.3,2,10
BUF,Josh Allen,rushing,5,35,7.0,0,15
BUF,Devin Singletary,rushing,13,82,6.3,1,46
BUF,Mitchell Trubisky,rushing,2,-2,-1.0,0,-1
CAR,Christian McCaffrey,rushing,24,72,3.0,1,16
CAR,Chuba Hubbard,rushing,8,10,1.3,0,9
CAR,Sam Darnold,rushing,1,7,7.0,0,7
CHI,David Montgomery,rushing,20,61,3.1,0,11
CHI,Justin Fields,rushing,10,31,3.1,0,10
CHI,Andy Dalton,rushing,2,25,12.5,0,14
CHI,Damien Williams,rushing,2,6,3.0,0,6
CIN,Joe Mixon,rushing,20,69,3.5,0,10
CLE,Andy Janovich,rushing,2,0,0.0,1,1
CLE,Nick Chubb,rushing,11,95,8.6,1,26
CLE,Kareem Hunt,rushing,13,51,3.9,0,13
CLE,Baker Mayfield,rushing,8,10,1.3,1,5
DAL,Cedrick Wilson Jr.,rushing,1,5,5.0,0,5
DAL,Ezekiel Elliott,rushing,16,71,4.4,1,19
DAL,Tony Pollard,rushing,13,109,8.4,1,28
DAL,CeeDee Lamb,rushing,1,13,13.0,0,13
DEN,Teddy Bridgewater,rushing,4,1,0.3,0,2
DEN,Melvin Gordon III,rushing,13,31,2.4,0,8
DEN,Javonte Williams,rushing,13,64,4.9,0,16
DET,Jamaal Williams,rushing,7,25,3.6,0,8
DET,D'Andre Swift,rushing,8,37,4.6,0,12
DET,Jared Goff,rushing,4,46,11.5,0,26
GB,Aaron Rodgers,rushing,4,6,1.5,0,5
GB,Jordan Love,rushing,3,-3,-1.0,0,-1
GB,Kylin Hill,rushing,2,8,4.0,0,5
GB,AJ Dillon,rushing,5,18,3.6,0,8
GB,Aaron Jones Sr.,rushing,17,67,3.9,1,9
HOU,Davis Mills,rushing,2,-1,-0.5,0,2
HOU,Phillip Lindsay,rushing,5,2,0.4,0,5
HOU,Tyrod Taylor,rushing,1,15,15.0,1,15
HOU,David Johnson,rushing,6,25,4.2,0,8
HOU,Mark Ingram II,rushing,14,41,2.9,0,8
IND,Jonathan Taylor,rushing,15,51,3.4,0,13
IND,Carson Wentz,rushing,5,37,7.4,0,14
IND,Nyheim Hines,rushing,1,5,5.0,0,5
IND,Marlon Mack,rushing,5,16,3.2,0,6
JAX,Laviska Shenault Jr.,rushing,1,0,0.0,0,0
JAX,Carlos Hyde,rushing,2,7,3.5,0,6
JAX,James Robinson,rushing,11,47,4.3,0,12
JAX,Trevor Lawrence,rushing,2,21,10.5,0,11
KC,Tyreek Hill,rushing,1,15,15.0,0,15
KC,Clyde Edwards-Helaire,rushing,13,46,3.5,0,9
KC,Darrel Williams,rushing,3,-2,-0.7,1,2
KC,Patrick Mahomes,rushing,1,3,3.0,0,3
LAC,Larry Rountree III,rushing,1,-1,-1.0,0,-1
LAC,Jalen Guyton,rushing,1,9,9.0,0,9
LAC,Justin Herbert,rushing,4,12,3.0,0,5
LAC,Justin Jackson,rushing,4,21,5.3,0,7
LAC,Austin Ekeler,rushing,9,54,6.0,0,20
LAR,Sony Michel,rushing,10,46,4.6,0,11
LAR,Matthew Stafford,rushing,2,1,0.5,0,5
LAR,Johnny Hekker,rushing,1,0,0.0,0,0
LAR,Cooper Kupp,rushing,1,-5,-5.0,0,-5
LAR,Darrell Henderson Jr.,rushing,13,53,4.1,1,13
LAR,Robert Woods,rushing,2,6,3.0,0,9
LV,Henry Ruggs III,rushing,1,2,2.0,0,2
LV,Derek Carr,rushing,4,9,2.3,0,5
LV,Peyton Barber,rushing,13,32,2.5,0,13
LV,Kenyan Drake,rushing,7,9,1.3,0,5
MIA,Salvon Ahmed,rushing,6,17,2.8,0,8
MIA,Malcolm Brown,rushing,5,21,4.2,0,12
MIA,Myles Gaskin,rushing,5,25,5.0,0,18
MIA,Jacoby Brissett,rushing,4,8,2.0,0,6
MIN,Dalvin Cook,rushing,22,131,6.0,0,16
MIN,Kirk Cousins,rushing,2,35,17.5,0,29
MIN,Alexander Mattison,rushing,3,11,3.7,0,6
NE,J.J. Taylor,rushing,2,3,1.5,0,2
NE,James White,rushing,5,20,4.0,1,7
NE,Damien Harris,rushing,16,62,3.9,1,26
NE,Kendrick Bourne,rushing,1,16,16.0,0,16
NO,Alvin Kamara,rushing,8,5,0.6,0,5
NO,Tony Jones Jr.,rushing,3,7,2.3,0,6
NO,Taysom Hill,rushing,2,16,8.0,0,9
NO,Jameis Winston,rushing,3,19,6.3,1,12
NO,Deonte Harty,rushing,1,1,1.0,0,1
NYG,Daniel Jones,rushing,9,95,10.6,1,46
NYG,Saquon Barkley,rushing,13,57,4.4,0,41
NYG,Devontae Booker,rushing,2,9,4.5,0,7
NYG,C.J. Board,rushing,1,6,6.0,0,6
NYG,Elijhaa Penny,rushing,2,5,2.5,0,3
NYG,Sterling Shepard,rushing,1,-9,-9.0,0,-9
NYJ,Michael Carter,rushing,11,59,5.4,0,14
NYJ,Ty Johnson,rushing,12,50,4.2,0,17
NYJ,Tevin Coleman,rushing,5,24,4.8,0,17
NYJ,Zach Wilson,rushing,3,19,6.3,0,10
PHI,Kenny Gainwell,rushing,6,14,2.3,0,6
PHI,Miles Sanders,rushing,13,55,4.2,0,10
PHI,Jalen Hurts,rushing,10,82,8.2,1,27
PIT,Benny Snell Jr.,rushing,2,1,0.5,0,1
PIT,Chase Claypool,rushing,1,-3,-3.0,0,-3
PIT,Najee Harris,rushing,10,38,3.8,0,14
PIT,JuJu Smith-Schuster,rushing,1,3,3.0,1,3
SEA,Alex Collins,rushing,1,25,25.0,0,25
SEA,Chris Carson,rushing,13,31,2.4,2,8
SEA,Russell Wilson,rushing,3,16,5.3,0,12
SEA,Freddie Swain,rushing,1,5,5.0,0,5
SF,Kyle Juszczyk,rushing,1,2,2.0,0,2
SF,Deebo Samuel,rushing,2,8,4.0,0,7
SF,Trey Sermon,rushing,1,8,8.0,0,8
SF,Trenton Cannon,rushing,1,-1,-1.0,0,-1
SF,JaMycal Hasty,rushing,5,38,7.6,0,21
SF,Jimmy Garoppolo,rushing,11,20,1.8,1,7
SF,Elijah Mitchell,rushing,17,42,2.5,0,10
TB,Blaine Gabbert,rushing,3,-3,-1.0,0,-1
TB,Tom Brady,rushing,1,6,6.0,0,6
TB,Ronald Jones,rushing,6,27,4.5,0,10
TB,Leonard Fournette,rushing,11,52,4.7,0,10
TEN,Derrick Henry,rushing,35,182,5.2,3,60
TEN,Jeremy McNichols,rushing,1,3,3.0,0,3
TEN,Ryan Tannehill,rushing,4,27,6.8,0,19
WSH,DeAndre Carter,rushing,1,2,2.0,0,2
WSH,Taylor Heinicke,rushing,4,6,1.5,0,2
WSH,J.D. McKissic,rushing,4,10,2.5,1,4
WSH,Antonio Gibson,rushing,13,69,5.3,0,14
