team,player,category,INT,YDS,TD
IND,E.J. Speed,interceptions,1,12,0
IND,Jaylon Jones,interceptions,2,5,0
IND,Julian Blackmon,interceptions,3,27,0
IND,Kenny Moore II,interceptions,3,28,0
IND,Nick Cross,interceptions,3,25,0
IND,Samuel Womack III,interceptions,2,4,0
IND,Zaire Franklin,interceptions,2,4,0
