team,player,category,INT,YDS,TD
GB,Carrington Valentine,interceptions,2,51,0
GB,Edgerrin Cooper,interceptions,1,22,0
GB,Eric Wilson,interceptions,1,0,0
GB,Evan Williams,interceptions,1,1,0
GB,Jaire Alexander,interceptions,2,52,1
GB,Keisean Nixon,interceptions,1,16,0
GB,Xavier McKinney,interceptions,8,128,0
GB,Zayne Anderson,interceptions,1,18,0
