team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
MIA,A.J. Green III,defensive,1,1,0.0,0,0,0,0
MIA,Aaron Brewer,defensive,1,1,0.0,0,0,0,0
MIA,Ashtyn Davis,defensive,65,43,0.0,3,4,0,0
MIA,Benito Jones,defensive,15,6,1.0,2,1,1,0
MIA,Bradley Chubb,defensive,47,24,8.5,8,0,20,0
MIA,Caleb Johnson,defensive,2,1,0.0,0,0,0,0
MIA,Cameron Goode,defensive,22,8,0.0,0,1,0,0
MIA,Chop Robinson,defensive,21,10,4.0,4,1,7,0
MIA,Cole Strange,defensive,1,1,0.0,0,0,0,0
MIA,Cornell Armstrong,defensive,2,1,0.0,0,0,0,0
MIA,Dante Trader Jr.,defensive,55,29,0.0,0,1,0,0
MIA,De'Von Achane,defensive,3,3,0.0,0,0,0,0
MIA,Dee Eskridge,defensive,2,1,0.0,0,0,0,0
MIA,Elijah Campbell,defensive,5,4,0.0,0,0,0,0
MIA,Ethan Bonner,defensive,15,7,0.0,1,2,0,0
MIA,Greg Dulcich,defensive,2,1,0.0,0,0,0,0
MIA,Hayden Rucci,defensive,1,0,0.0,0,0,0,0
MIA,Ifeatu Melifonwu,defensive,53,31,1.0,1,1,1,0
MIA,Isaiah Johnson,defensive,3,3,0.0,0,0,0,0
MIA,Jack Jones,defensive,77,49,0.0,4,6,0,0
MIA,Jackson Woodard,defensive,2,1,0.0,0,0,0,0
MIA,Jaelan Phillips,defensive,25,15,3.0,3,0,7,0
MIA,Jake Bailey,defensive,1,1,0.0,0,0,0,0
MIA,Jason Marshall Jr.,defensive,23,14,0.0,1,4,1,0
MIA,Jaylen Waddle,defensive,5,4,0.0,0,0,0,0
MIA,Joe Cardona,defensive,5,2,0.0,0,0,0,0
MIA,Jonah Savaiinaea,defensive,1,1,0.0,0,0,0,0
MIA,Jordan Colbert,defensive,5,4,0.0,0,0,0,0
MIA,Jordan Phillips,defensive,34,8,0.0,1,0,1,0
MIA,Jordyn Brooks,defensive,183,99,3.5,13,3,4,0
MIA,JuJu Brents,defensive,14,10,0.0,0,1,0,0
MIA,Julian Hill,defensive,2,1,0.0,0,0,0,0
MIA,K.J. Britt,defensive,35,12,0.0,0,0,1,0
MIA,Kendall Sheffield,defensive,1,1,0.0,0,0,0,0
MIA,Kenneth Grant,defensive,33,15,2.0,2,1,5,0
MIA,Malik Washington,defensive,2,2,0.0,0,0,0,0
MIA,Matthew Butler,defensive,12,7,0.0,0,0,2,0
MIA,Matthew Judon,defensive,19,9,0.0,1,1,3,0
MIA,Minkah Fitzpatrick,defensive,82,59,1.0,4,6,2,0
MIA,Nick Westbrook-Ikhine,defensive,7,5,0.0,0,0,0,0
MIA,Ollie Gordon II,defensive,2,2,0.0,0,0,0,0
MIA,Quinton Bell,defensive,8,0,0.0,0,0,1,0
MIA,Rasul Douglas,defensive,62,37,1.0,2,13,2,0
MIA,Riley Patterson,defensive,4,3,0.0,0,0,0,0
MIA,Storm Duck,defensive,2,1,0.0,0,1,0,0
MIA,Tahj Washington,defensive,1,0,0.0,0,0,0,0
MIA,Tanner Conner,defensive,2,1,0.0,0,0,0,0
MIA,Tyrel Dodson,defensive,129,72,5.0,10,3,6,0
MIA,Willie Gay Jr.,defensive,20,10,2.0,3,2,2,0
MIA,Zach Sieler,defensive,47,29,5.5,10,1,9,0
MIA,Zeek Biggers,defensive,20,6,1.5,1,0,4,0
