team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Tony Jones Jr.,rushing,3,2,0.7,0,4
ARI,Rondale Moore,rushing,4,3,0.8,0,4
ARI,Keaontay Ingram,rushing,9,8,0.9,0,11
ARI,Clayton Tune,rushing,5,28,5.6,0,11
ATL,Jonnu Smith,rushing,1,0,0.0,0,0
ATL,Cordarrelle Patterson,rushing,1,0,0.0,0,0
ATL,Taylor Heinicke,rushing,3,20,6.7,0,13
ATL,Tyler Allgeier,rushing,12,39,3.3,1,13
ATL,Bijan Robinson,rushing,11,51,4.6,0,14
BAL,Keaton Mitchell,rushing,9,138,15.3,1,60
BAL,Lamar Jackson,rushing,10,60,6.0,0,23
BAL,Gus Edwards,rushing,5,52,10.4,2,42
BAL,Justice Hill,rushing,13,40,3.1,0,9
BAL,Tyler Huntley,rushing,4,8,2.0,0,8
BUF,Josh Allen,rushing,8,44,5.5,1,11
BUF,James Cook III,rushing,6,20,3.3,0,8
BUF,Latavius Murray,rushing,2,4,2.0,0,2
CAR,Bryce Young,rushing,5,41,8.2,0,13
CAR,Raheem Blackshear,rushing,1,0,0.0,0,0
CAR,Chuba Hubbard,rushing,16,58,3.6,0,20
CAR,Miles Sanders,rushing,6,39,6.5,0,11
CHI,Tyler Scott,rushing,1,-5,-5.0,0,-5
CHI,Darrynton Evans,rushing,1,2,2.0,0,2
CHI,Roschon Johnson,rushing,2,6,3.0,0,4
CHI,Tyson Bagent,rushing,8,70,8.8,0,20
CHI,D'Onta Foreman,rushing,20,83,4.2,0,22
CIN,Joe Burrow,rushing,5,4,0.8,0,7
CIN,Joe Mixon,rushing,14,37,2.6,1,12
CIN,Trayveon Williams,rushing,3,13,4.3,0,7
CLE,Pierre Strong Jr.,rushing,3,9,3.0,0,4
CLE,Deshaun Watson,rushing,3,22,7.3,0,13
CLE,Kareem Hunt,rushing,14,38,2.7,1,10
CLE,Jerome Ford,rushing,20,44,2.2,0,9
DAL,KaVontae Turpin,rushing,1,0,0.0,0,0
DAL,Rico Dowdle,rushing,2,8,4.0,0,5
DAL,Dak Prescott,rushing,6,14,2.3,0,6
DAL,Tony Pollard,rushing,12,51,4.3,0,15
GB,Jayden Reed,rushing,1,21,21.0,0,21
GB,Jordan Love,rushing,4,7,1.8,0,8
GB,AJ Dillon,rushing,9,40,4.4,0,12
GB,Emanuel Wilson,rushing,4,43,10.8,0,31
GB,Aaron Jones Sr.,rushing,20,73,3.7,1,9
HOU,Tank Dell,rushing,2,2,1.0,0,2
HOU,Mike Boone,rushing,1,3,3.0,0,3
HOU,Devin Singletary,rushing,13,26,2.0,0,9
HOU,C.J. Stroud,rushing,0,10,0.0,0,10
HOU,Xavier Hutchinson,rushing,1,12,12.0,0,12
IND,Zack Moss,rushing,7,26,3.7,0,8
IND,Jonathan Taylor,rushing,18,47,2.6,0,13
IND,Gardner Minshew II,rushing,5,5,1.0,0,7
KC,La'Mical Perine,rushing,1,1,1.0,0,1
KC,Isiah Pacheco,rushing,16,66,4.1,0,9
KC,Patrick Mahomes,rushing,6,24,4.0,0,16
KC,Jerick McKinnon,rushing,1,2,2.0,0,2
LAC,Austin Ekeler,rushing,14,47,3.4,2,20
LAC,Joshua Kelley,rushing,3,18,6.0,0,12
LAC,Justin Herbert,rushing,3,17,5.7,0,10
LAC,Quentin Johnston,rushing,1,2,2.0,0,2
LAR,Royce Freeman,rushing,12,32,2.7,0,7
