week,opponent,result
1,CAR,WIN
2,DAL,WIN
3,PHI,LOSS
4,ATL,LOSS
5,KC,LOSS
6,TB,LOSS
7,DEN,LOSS
8,LAC,LOSS
9,CAR,LOSS
10,ATL,WIN
11,CLE,WIN
13,LAR,LOSS
14,NYG,WIN
15,WSH,LOSS
16,GB,LOSS
17,LV,LOSS
18,TB,LOSS
