team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,DeAndre Hopkins,receiving,4,36,9.0,1,22,5
ARI,James Conner,receiving,5,19,3.8,0,8,5
ARI,Eno Benjamin,receiving,1,15,15.0,0,15,1
ARI,Greg Dortch,receiving,1,0,0.0,0,0,1
ARI,Robbie Chosen,receiving,1,-4,-4.0,0,-4,3
ARI,Rondale Moore,receiving,8,69,8.6,0,18,10
ATL,KhaDarel Hodge,receiving,1,19,19.0,0,19,2
ATL,Kyle Pitts Sr.,receiving,2,27,13.5,0,18,7
ATL,Tyler Allgeier,receiving,1,24,24.0,0,24,1
ATL,Drake London,receiving,3,23,7.7,0,12,7
ATL,MyCole Pruitt,receiving,1,6,6.0,0,6,1
ATL,Cordarrelle Patterson,receiving,1,9,9.0,0,9,1
ATL,Avery Williams,receiving,1,2,2.0,0,2,1
ATL,Damiere Byrd,receiving,0,0,0.0,0,0,1
ATL,Olamide Zaccheaus,receiving,2,19,9.5,0,15,2
BAL,Patrick Ricard,receiving,1,4,4.0,0,4,1
BAL,Mike Davis,receiving,1,7,7.0,0,7,1
BAL,Devin Duvernay,receiving,1,5,5.0,0,5,1
BAL,Isaiah Likely,receiving,1,24,24.0,1,24,5
BAL,James Proche II,receiving,2,22,11.0,0,12,2
BAL,Josh Oliver,receiving,1,19,19.0,0,19,3
BAL,DeSean Jackson,receiving,1,16,16.0,0,16,2
BAL,Kenyan Drake,receiving,2,16,8.0,0,11,2
BAL,Justice Hill,receiving,1,8,8.0,0,8,1
BAL,Demarcus Robinson,receiving,1,12,12.0,0,12,4
BUF,James Cook III,receiving,2,18,9.0,0,10,4
BUF,Nyheim Hines,receiving,0,0,0.0,0,0,1
BUF,Jake Kumerow,receiving,0,0,0.0,0,0,1
BUF,Isaiah McKenzie,receiving,2,12,6.0,0,9,3
BUF,Devin Singletary,receiving,4,24,6.0,0,11,5
BUF,Dawson Knox,receiving,3,25,8.3,0,17,4
BUF,Gabe Davis,receiving,2,33,16.5,0,18,5
BUF,Stefon Diggs,receiving,5,93,18.6,0,42,10
CAR,D'Onta Foreman,receiving,2,-2,-1.0,0,2,3
CAR,Shi Smith,receiving,1,20,20.0,0,20,2
CAR,DJ Moore,receiving,2,24,12.0,0,14,6
CAR,Raheem Blackshear,receiving,4,40,10.0,0,27,4
CAR,Terrace Marshall Jr.,receiving,3,53,17.7,1,21,6
CAR,Tommy Tremble,receiving,2,11,5.5,1,8,4
CAR,Spencer Brown,receiving,2,10,5.0,0,9,3
CAR,Laviska Shenault Jr.,receiving,0,0,0.0,0,0,1
CAR,Giovanni Ricci,receiving,1,8,8.0,0,8,1
CHI,Darnell Mooney,receiving,7,43,6.1,1,16,8
CHI,Cole Kmet,receiving,5,41,8.2,2,18,6
CHI,Chase Claypool,receiving,2,13,6.5,0,12,6
