team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Keaontay Ingram,rushing,10,40,4.0,0,12
ARI,Emari Demercado,rushing,2,11,5.5,0,6
ARI,Damien Williams,rushing,8,36,4.5,0,9
ARI,Joshua Dobbs,rushing,7,47,6.7,0,24
ARI,Rondale Moore,rushing,3,-4,-1.3,0,1
ATL,Desmond Ridder,rushing,2,18,9.0,0,13
ATL,Bijan Robinson,rushing,13,37,2.8,0,9
ATL,Tyler Allgeier,rushing,13,51,3.9,0,11
ATL,Cordarrelle Patterson,rushing,1,0,0.0,0,0
BAL,Mark Andrews,rushing,1,0,0.0,0,0
BAL,Lamar Jackson,rushing,13,62,4.8,0,12
BAL,Gus Edwards,rushing,16,41,2.6,0,8
BAL,Justice Hill,rushing,8,35,4.4,0,10
BAL,Zay Flowers,rushing,1,1,1.0,0,1
BUF,James Cook III,rushing,14,71,5.1,0,14
BUF,Latavius Murray,rushing,12,45,3.8,0,12
BUF,Josh Allen,rushing,2,11,5.5,0,6
BUF,Damien Harris,rushing,1,1,1.0,0,1
CAR,Raheem Blackshear,rushing,5,18,3.6,0,9
CAR,Laviska Shenault Jr.,rushing,1,2,2.0,0,2
CAR,Chuba Hubbard,rushing,19,88,4.6,1,19
CHI,Justin Fields,rushing,8,46,5.8,0,13
CHI,D'Onta Foreman,rushing,15,65,4.3,0,10
CHI,Darrynton Evans,rushing,9,32,3.6,0,12
CHI,Velus Jones Jr.,rushing,2,15,7.5,0,17
CHI,Tyson Bagent,rushing,2,4,2.0,1,3
CIN,Joe Burrow,rushing,2,4,2.0,0,5
CIN,Joe Mixon,rushing,12,38,3.2,0,5
CIN,Chase Brown,rushing,1,4,4.0,0,4
CLE,Kareem Hunt,rushing,12,47,3.9,1,16
CLE,Marquise Goodwin,rushing,1,20,20.0,0,20
CLE,PJ Walker,rushing,3,1,0.3,0,1
CLE,Jerome Ford,rushing,17,84,4.9,0,22
CLE,Elijah Moore,rushing,1,8,8.0,0,8
DAL,Dak Prescott,rushing,7,40,5.7,1,18
DAL,Tony Pollard,rushing,15,30,2.0,0,7
DAL,Brandin Cooks,rushing,1,14,14.0,0,14
DAL,Rico Dowdle,rushing,3,12,4.0,0,7
DEN,Javonte Williams,rushing,10,52,5.2,0,18
DEN,Russell Wilson,rushing,4,31,7.8,0,12
DEN,Jaleel McLaughlin,rushing,7,30,4.3,0,9
DEN,Michael Burton,rushing,2,2,1.0,0,3
DET,Devine Ozigbo,rushing,3,5,1.7,0,4
DET,Jared Goff,rushing,2,3,1.5,0,4
DET,Kalif Raymond,rushing,1,3,3.0,0,3
DET,David Montgomery,rushing,6,14,2.3,0,6
DET,Craig Reynolds,rushing,10,15,1.5,0,8
HOU,Mike Boone,rushing,1,11,11.0,0,11
HOU,C.J. Stroud,rushing,3,2,0.7,0,2
HOU,Devin Singletary,rushing,12,58,4.8,0,17
HOU,Dameon Pierce,rushing,13,34,2.6,0,8
HOU,Xavier Hutchinson,rushing,2,15,7.5,0,12
IND,Jonathan Taylor,rushing,8,19,2.4,0,5
IND,Gardner Minshew II,rushing,2,4,2.0,0,2
IND,Zack Moss,rushing,7,21,3.0,1,9
JAX,C.J. Beathard,rushing,3,-2,-0.7,0,0
JAX,Calvin Ridley,rushing,1,-4,-4.0,0,-4
JAX,D'Ernest Johnson,rushing,1,19,19.0,0,19
JAX,Travis Etienne Jr.,rushing,18,55,3.1,2,22
JAX,Tank Bigsby,rushing,3,2,0.7,0,3
JAX,Trevor Lawrence,rushing,3,15,5.0,0,8
KC,Isiah Pacheco,rushing,16,62,3.9,0,15
KC,Patrick Mahomes,rushing,6,31,5.2,0,15
KC,Clyde Edwards-Helaire,rushing,2,7,3.5,0,7
KC,Noah Gray,rushing,1,1,1.0,0,1
KC,Kadarius Toney,rushing,2,-5,-2.5,0,-2
LAC,Isaiah Spiller,rushing,1,2,2.0,0,2
LAC,Joshua Kelley,rushing,1,2,2.0,0,2
LAC,Justin Herbert,rushing,6,20,3.3,0,9
LAC,Austin Ekeler,rushing,14,27,1.9,0,6
LAC,Gerald Everett,rushing,1,2,2.0,0,2
LAR,Ronnie Rivers,rushing,3,9,3.0,0,6
LAR,Zach Evans,rushing,4,10,2.5,0,3
LAR,Kyren Williams,rushing,20,158,7.9,1,31
LAR,Matthew Stafford,rushing,1,2,2.0,0,2
LV,Josh Jacobs,rushing,25,77,3.1,0,18
LV,Tre Tucker,rushing,1,4,4.0,0,4
LV,Jimmy Garoppolo,rushing,2,4,2.0,0,2
LV,Zamir White,rushing,2,2,1.0,0,1
LV,Brian Hoyer,rushing,3,-3,-1.0,0,-1
MIA,Tua Tagovailoa,rushing,1,0,0.0,0,0
MIA,Salvon Ahmed,rushing,6,23,3.8,1,9
MIA,Chris Brooks,rushing,6,28,4.7,0,28
MIA,Raheem Mostert,rushing,17,115,6.8,2,49
MIA,Mike White,rushing,3,-4,-1.3,0,-1
MIN,Alexander Mattison,rushing,18,44,2.4,0,8
MIN,Cam Akers,rushing,1,8,8.0,0,8
MIN,Brandon Powell,rushing,1,-1,-1.0,0,-1
MIN,Kirk Cousins,rushing,2,-5,-2.5,0,1
NE,Mac Jones,rushing,1,-1,-1.0,0,-1
NE,Kendrick Bourne,rushing,1,4,4.0,0,4
NE,Ezekiel Elliott,rushing,7,34,4.9,1,8
NE,Rhamondre Stevenson,rushing,10,46,4.6,1,15
NO,Kendre Miller,rushing,2,-1,-0.5,0,3
NO,Taysom Hill,rushing,1,2,2.0,0,2
NO,Derek Carr,rushing,1,2,2.0,0,2
NO,Rashid Shaheed,rushing,2,18,9.0,0,12
NO,Alvin Kamara,rushing,19,68,3.6,0,13
NYG,Eric Gray,rushing,1,2,2.0,0,2
NYG,Matt Breida,rushing,4,13,3.3,0,6
NYG,Tyrod Taylor,rushing,5,24,4.8,0,7
NYG,Saquon Barkley,rushing,24,93,3.9,0,34
NYJ,Michael Carter,rushing,1,5,5.0,0,5
NYJ,Dalvin Cook,rushing,3,12,4.0,0,8
NYJ,Zach Wilson,rushing,4,15,3.8,0,9
NYJ,Xavier Gipson,rushing,1,18,18.0,0,18
NYJ,Breece Hall,rushing,12,39,3.3,1,9
PHI,Jalen Hurts,rushing,8,47,5.9,1,11
PHI,Kenny Gainwell,rushing,2,13,6.5,0,12
PHI,Boston Scott,rushing,2,2,1.0,0,9
PHI,D'Andre Swift,rushing,10,18,1.8,0,9
SEA,Zach Charbonnet,rushing,2,5,2.5,0,3
SEA,Geno Smith,rushing,4,20,5.0,0,11
SEA,Kenneth Walker III,rushing,19,62,3.3,1,21
SF,Jordan Mason,rushing,5,27,5.4,1,10
SF,Christian McCaffrey,rushing,11,43,3.9,0,27
SF,Elijah Mitchell,rushing,2,-3,-1.5,0,0
SF,Brock Purdy,rushing,3,7,2.3,0,5
SF,Deebo Samuel,rushing,2,11,5.5,0,8
SF,Ray-Ray McCloud III,rushing,2,23,11.5,0,15
TB,Rachaad White,rushing,7,26,3.7,0,8
TB,Deven Thompkins,rushing,1,5,5.0,0,5
TB,Baker Mayfield,rushing,2,6,3.0,0,3
TB,Ke'Shawn Vaughn,rushing,6,9,1.5,0,7
TEN,Tyjae Spears,rushing,4,15,3.8,0,12
TEN,Malik Willis,rushing,3,17,5.7,0,11
TEN,Derrick Henry,rushing,12,97,8.1,1,63
WSH,Brian Robinson Jr.,rushing,10,31,3.1,0,9
WSH,Curtis Samuel,rushing,1,0,0.0,0,0
WSH,Sam Howell,rushing,4,3,0.8,0,4
WSH,Antonio Gibson,rushing,3,15,5.0,0,9
WSH,Chris Rodriguez Jr.,rushing,4,23,5.8,0,13
