team,player,category,CAR,YDS,AVG,TD,LONG
LV,Aidan O'Connell,rushing,1,7,7.0,0,7
LV,Ashton Jeanty,rushing,266,975,3.51,5,64
LV,Brock Bowers,rushing,2,2,1.0,0,6
LV,Dylan Laube,rushing,7,9,1.4,0,3
LV,Geno Smith,rushing,41,109,2.43,0,20
LV,Isaiah Pola-Mao,rushing,1,3,3.0,0,3
LV,Kenny Pickett,rushing,5,22,4.62,0,9
LV,Raheem Mostert,rushing,22,104,4.85,0,37
LV,Shedrick Jackson,rushing,1,3,3.0,0,3
LV,Tre Tucker,rushing,11,51,5.12,0,10
LV,Zamir White,rushing,12,32,2.5,0,9
