team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CAR,Brandon Zylstra,passing,0,0.0,0,0,0,0,1
CAR,Cam Newton,passing,684,4.98,4,5,10,69,126
CAR,PJ Walker,passing,362,4.64,1,3,7,36,66
CAR,Sam Darnold,passing,2527,6.14,9,13,35,243,406
