team,player,category,PCT,LONG,PTS,FG_MADE,FG_ATT,EX_MADE,EX_ATT
CAR,Lirim Hajrullahu,kicking,83.33,35,15,4,5,3,3
CAR,Ryan Santoso,kicking,100.0,29,7,2,2,1,2
CAR,Zane Gonzalez,kicking,72.25,57,82,20,22,22,23
