team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CLE,Deshaun Watson,passing,1115,5.77,7,4,17,105,171
CLE,Dorian Thompson-Robinson,passing,440,4.8,1,4,6,60,112
CLE,Jeff Driskel,passing,166,6.4,2,2,3,13,26
CLE,Joe Flacco,passing,1616,8.14,13,8,8,123,204
CLE,PJ Walker,passing,674,4.7,1,5,11,54,111
