team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
BUF, Team,defensive,1,1,1.0,0,0,0,0
BUF,A.J. Klein,defensive,35,29,0.0,4,5,1,0
BUF,AJ Epenesa,defensive,14,8,1.5,2,1,9,0
BUF,Andre Smith,defensive,10,4,0.0,0,0,0,0
BUF,Boogie Basham,defensive,18,11,2.5,4,0,3,0
BUF,Brandin Bryant,defensive,2,2,0.0,0,0,1,0
BUF,Cam Lewis,defensive,7,3,0.0,1,1,0,0
BUF,Cody Ford,defensive,1,1,0.0,0,0,0,0
BUF,Damar Hamlin,defensive,2,2,0.0,0,2,0,0
BUF,Dane Jackson,defensive,41,33,0.0,0,6,0,0
BUF,Dawson Knox,defensive,2,2,0.0,0,0,0,0
BUF,Devin Singletary,defensive,1,1,0.0,0,0,0,0
BUF,Dion Dawkins,defensive,1,1,0.0,0,0,0,0
BUF,Ed Oliver,defensive,41,29,4.0,10,3,14,0
BUF,Efe Obada,defensive,12,8,3.5,3,1,8,0
BUF,Eli Ankou,defensive,9,5,1.0,1,0,1,0
BUF,Emmanuel Sanders,defensive,1,1,0.0,0,0,0,0
BUF,Gabe Davis,defensive,1,1,0.0,0,0,0,0
BUF,Greg Rousseau,defensive,50,42,4.0,8,4,10,0
BUF,Harrison Phillips,defensive,51,28,1.0,4,1,6,0
BUF,Ike Boettger,defensive,1,1,0.0,0,0,0,0
BUF,Isaiah McKenzie,defensive,1,1,0.0,0,0,0,0
BUF,Jake Kumerow,defensive,5,5,0.0,0,0,0,0
BUF,Jaquan Johnson,defensive,14,8,0.0,0,1,0,0
BUF,Jerry Hughes,defensive,18,8,2.0,1,3,7,0
BUF,Joe Giles-Harris,defensive,2,1,0.0,0,0,0,0
BUF,Jordan Poyer,defensive,93,66,3.0,8,9,3,0
BUF,Josh Allen,defensive,2,2,0.0,0,0,0,0
BUF,Justin Zimmer,defensive,8,2,1.0,2,0,4,0
BUF,Levi Wallace,defensive,58,47,0.0,1,10,0,0
BUF,Mario Addison,defensive,29,20,7.0,8,0,7,0
BUF,Matt Breida,defensive,2,1,0.0,0,0,0,0
BUF,Matt Milano,defensive,86,57,3.0,15,5,6,0
BUF,Micah Hyde,defensive,74,53,1.0,4,10,2,1
BUF,Reggie Gilliam,defensive,3,1,0.0,0,0,0,0
BUF,Reid Ferguson,defensive,1,1,0.0,0,0,0,0
BUF,Siran Neal,defensive,23,16,0.0,0,0,0,0
BUF,Spencer Brown,defensive,1,1,0.0,0,0,0,0
BUF,Star Lotulelei,defensive,17,11,3.0,4,0,3,0
BUF,Stefon Diggs,defensive,3,3,0.0,0,0,0,0
BUF,Taiwan Jones,defensive,6,4,0.0,0,0,0,0
BUF,Taron Johnson,defensive,76,53,3.0,4,7,3,0
BUF,Tre'Davious White,defensive,41,27,0.5,1,6,1,0
BUF,Tremaine Edmunds,defensive,108,70,0.0,7,4,1,0
BUF,Tyler Bass,defensive,1,1,0.0,0,0,0,0
BUF,Tyler Matakevich,defensive,19,12,0.0,0,1,0,0
BUF,Tyrel Dodson,defensive,15,10,0.0,0,0,0,0
BUF,Vernon Butler,defensive,11,6,0.0,0,0,1,0
BUF,Zack Moss,defensive,1,1,0.0,0,0,0,0
