team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
BUF,Cole Beasley,passing,0,0.0,0,0,0,0,1
BUF,Josh Allen,passing,4407,7.06,36,15,26,409,646
BUF,Mitchell Trubisky,passing,43,6.95,0,1,0,6,8
BUF,Stefon Diggs,passing,0,0.0,0,0,1,0,0
