team,player,category,INT,YDS,TD
WSH,Bobby Wagner,interceptions,2,7,0
WSH,Jeremy Reaves,interceptions,1,28,0
WSH,Marshon Lattimore,interceptions,1,0,0
WSH,Mike Sainristil,interceptions,4,78,0
