team,player,category,CAR,YDS,AVG,TD,LONG
IND,Anthony Richardson Sr.,rushing,2,5,2.5,0,4
IND,Isaiah McKenzie,rushing,1,4,4.0,0,4
IND,Gardner Minshew II,rushing,2,1,0.5,0,2
IND,Jonathan Taylor,rushing,6,18,3.0,0,5
JAX,Travis Etienne Jr.,rushing,26,136,5.2,2,35
JAX,Trevor Lawrence,rushing,7,31,4.4,0,11
JAX,Calvin Ridley,rushing,2,14,7.0,0,11
JAX,Tank Bigsby,rushing,3,8,2.7,0,7
JAX,Christian Kirk,rushing,1,6,6.0,0,6
JAX,Jamal Agnew,rushing,1,1,1.0,0,1
KC,Kadarius Toney,rushing,1,1,1.0,0,1
KC,Clyde Edwards-Helaire,rushing,3,4,1.3,0,2
KC,Isiah Pacheco,rushing,16,55,3.4,1,11
KC,Jerick McKinnon,rushing,1,7,7.0,0,7
LAR,Kyren Williams,rushing,13,53,4.1,0,11
LAR,Ronnie Rivers,rushing,1,1,1.0,0,1
LV,Tre Tucker,rushing,1,16,16.0,0,16
LV,Ameer Abdullah,rushing,1,4,4.0,0,4
LV,Jimmy Garoppolo,rushing,4,4,1.0,0,3
LV,Josh Jacobs,rushing,20,69,3.5,1,24
LV,Jakobi Meyers,rushing,1,0,0.0,0,0
LV,DeAndre Carter,rushing,2,3,1.5,0,3
MIA,De'Von Achane,rushing,11,151,13.7,1,76
MIA,Raheem Mostert,rushing,10,65,6.5,1,23
MIA,Tua Tagovailoa,rushing,2,6,3.0,0,7
MIN,Brandon Powell,rushing,1,9,9.0,0,9
MIN,Kirk Cousins,rushing,3,5,1.7,0,2
MIN,Cam Akers,rushing,5,15,3.0,0,6
MIN,Ty Chandler,rushing,1,15,15.0,0,15
MIN,Alexander Mattison,rushing,8,26,3.3,0,7
NE,Rhamondre Stevenson,rushing,8,24,3.0,0,8
NE,Ezekiel Elliott,rushing,8,21,2.6,0,8
NE,Mac Jones,rushing,1,0,0.0,0,0
NE,Ty Montgomery II,rushing,1,0,0.0,0,0
NO,Jameis Winston,rushing,3,-4,-1.3,0,-1
NO,Derek Carr,rushing,2,4,2.0,0,5
NO,Taysom Hill,rushing,3,19,6.3,0,12
NO,Kendre Miller,rushing,12,37,3.1,0,8
NO,Alvin Kamara,rushing,22,80,3.6,1,10
NYG,Wan'Dale Robinson,rushing,1,1,1.0,0,1
NYG,Eric Gray,rushing,12,25,2.1,0,8
NYG,Daniel Jones,rushing,4,24,6.0,0,11
NYG,Matt Breida,rushing,9,21,2.3,0,8
NYG,Tyrod Taylor,rushing,3,14,4.7,0,9
NYJ,Michael Carter,rushing,1,8,8.0,0,8
NYJ,Dalvin Cook,rushing,6,23,3.8,0,9
NYJ,Zach Wilson,rushing,3,26,8.7,0,9
NYJ,Breece Hall,rushing,22,177,8.0,1,72
PHI,D'Andre Swift,rushing,17,70,4.1,0,17
PHI,Jalen Hurts,rushing,15,72,4.8,1,17
PHI,Kenny Gainwell,rushing,7,17,2.4,0,4
PIT,Najee Harris,rushing,14,37,2.6,0,8
PIT,George Pickens,rushing,1,16,16.0,0,16
PIT,Jaylen Warren,rushing,9,40,4.4,0,16
PIT,Kenny Pickett,rushing,6,-6,-1.0,0,2
SF,Tyrion Davis-Price,rushing,6,21,3.5,0,15
SF,Christian McCaffrey,rushing,19,51,2.7,1,8
SF,Jordan Mason,rushing,10,69,6.9,1,26
SF,Deebo Samuel,rushing,5,30,6.0,0,11
SF,Sam Darnold,rushing,1,-1,-1.0,0,-1
TEN,Ryan Tannehill,rushing,2,12,6.0,0,13
TEN,Tyjae Spears,rushing,7,34,4.9,1,19
TEN,Derrick Henry,rushing,13,43,3.3,0,8
WSH,Brian Robinson Jr.,rushing,6,10,1.7,0,5
WSH,Sam Howell,rushing,4,19,4.8,0,10
