week,opponent,result
1,SF,LOSS
2,GB,LOSS
3,BAL,LOSS
4,CHI,LOSS
5,MIN,LOSS
6,CIN,LOSS
7,LAR,LOSS
8,PHI,LOSS
9,BYE,BYE
10,PIT,WIN
11,CLE,LOSS
12,CHI,LOSS
13,MIN,WIN
14,DEN,LOSS
15,ARI,WIN
16,ATL,LOSS
17,SEA,LOSS
18,GB,WIN
