team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CHI,Justin Fields,passing,2562,6.99,16,9,44,227,370
CHI,Nathan Peterman,passing,0,0.0,0,0,1,0,0
CHI,Tyson Bagent,passing,859,6.0,3,6,5,94,143
