team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
CHI,Andrew Billings,defensive,27,12,0.0,3,0,2,0
CHI,Cole Kmet,defensive,3,2,0.0,0,0,0,0
CHI,DJ Moore,defensive,3,3,0.0,0,0,0,0
CHI,Darnell Mooney,defensive,3,2,0.0,0,0,0,0
CHI,DeMarcus Walker,defensive,30,17,3.5,9,0,16,0
CHI,DeMarquis Gates,defensive,1,1,0.0,0,0,0,0
CHI,Dominique Robinson,defensive,12,5,0.5,1,1,1,0
CHI,Duron Harmon,defensive,6,5,0.0,1,0,0,0
CHI,Dylan Cole,defensive,4,2,0.0,0,0,0,0
CHI,Eddie Jackson,defensive,37,32,0.0,0,5,0,0
CHI,Elijah Hicks,defensive,35,20,0.0,0,1,0,0
CHI,Gervon Dexter Sr.,defensive,20,13,2.5,0,2,12,0
CHI,Greg Stroman Jr.,defensive,19,12,1.0,3,1,1,0
CHI,Jack Sanborn,defensive,65,43,1.0,7,2,1,0
CHI,Jaquan Brisker,defensive,105,66,1.0,3,9,3,0
CHI,Jaylon Johnson,defensive,36,31,0.0,1,10,0,1
CHI,Jaylon Jones,defensive,23,18,0.0,1,0,1,0
CHI,Joejuan Williams,defensive,1,0,0.0,0,0,0,0
CHI,Josh Blackwell,defensive,8,6,0.0,0,0,0,0
CHI,Justin Jones,defensive,49,29,4.5,10,4,17,0
CHI,Khalid Kareem,defensive,1,1,0.0,0,1,0,0
CHI,Khari Blasingame,defensive,1,1,0.0,0,0,0,0
CHI,Kyler Gordon,defensive,61,44,1.0,3,6,2,0
CHI,Lucas Patrick,defensive,1,1,0.0,0,0,0,0
CHI,Montez Sweat,defensive,25,17,6.0,4,3,14,0
CHI,Noah Sewell,defensive,9,4,0.0,0,0,0,0
CHI,Quindell Johnson,defensive,3,2,0.0,0,1,0,0
CHI,Rasheem Green,defensive,15,8,2.0,2,0,5,0
CHI,Robert Tonyan,defensive,2,1,0.0,0,0,0,0
CHI,Roschon Johnson,defensive,3,1,0.0,0,0,0,0
CHI,T.J. Edwards,defensive,155,91,2.5,8,7,8,0
CHI,Terell Smith,defensive,49,37,0.0,3,6,0,0
CHI,Travis Homer,defensive,7,5,0.0,0,0,0,0
CHI,Tremaine Edmunds,defensive,113,69,0.0,5,7,0,1
CHI,Trenton Gill,defensive,1,1,0.0,0,0,0,0
CHI,Tyler Scott,defensive,2,2,0.0,0,0,0,0
CHI,Tyrique Stevenson,defensive,86,65,0.0,1,16,0,0
CHI,Velus Jones Jr.,defensive,4,1,0.0,0,0,0,0
CHI,Yannick Ngakoue,defensive,22,13,4.0,6,0,7,0
CHI,Zacch Pickens,defensive,20,9,0.5,1,1,2,0
