team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Michael Wilson,receiving,5,89,17.8,1,38,10
ARI,Trey McBride,receiving,10,76,7.6,1,18,13
ARI,Xavier Weaver,receiving,2,24,12.0,0,23,3
ARI,Michael Carter,receiving,2,14,7.0,0,8,4
ARI,Emari Demercado,receiving,2,9,4.5,0,7,3
ARI,Elijah Higgins,receiving,0,0,0.0,0,0,1
ARI,Marvin Harrison Jr.,receiving,0,0,0.0,0,0,1
ATL,Kyle Pitts Sr.,receiving,2,16,8.0,0,11,3
ATL,Drake London,receiving,1,4,4.0,0,4,2
ATL,Darnell Mooney,receiving,2,35,17.5,0,22,3
ATL,Bijan Robinson,receiving,5,34,6.8,1,11,8
ATL,David Sills V,receiving,3,37,12.3,0,20,4
BAL,Zay Flowers,receiving,4,30,7.5,1,13,5
BAL,Mark Andrews,receiving,4,28,7.0,0,9,4
BAL,Isaiah Likely,receiving,3,27,9.0,0,11,3
BAL,Rasheen Ali,receiving,2,8,4.0,0,5,3
BAL,Rashod Bateman,receiving,1,7,7.0,0,7,1
BAL,Charlie Kolar,receiving,0,0,0.0,0,0,1
BAL,DeAndre Hopkins,receiving,0,0,0.0,0,0,1
BAL,Keaton Mitchell,receiving,2,7,3.5,0,7,2
BUF,Tyrell Shavers,receiving,2,36,18.0,0,32,3
BUF,Brandin Cooks,receiving,4,101,25.3,0,50,6
BUF,Gabe Davis,receiving,0,0,0.0,0,0,1
BUF,James Cook III,receiving,1,3,3.0,0,3,4
BUF,Ray Davis,receiving,1,12,12.0,0,12,1
BUF,Joshua Palmer,receiving,1,12,12.0,0,12,2
BUF,Dawson Knox,receiving,5,30,6.0,0,15,5
BUF,Ty Johnson,receiving,3,33,11.0,0,21,4
BUF,Khalil Shakir,receiving,6,35,5.8,0,13,7
CAR,Jalen Coker,receiving,2,16,8.0,0,8,2
CAR,Tommy Tremble,receiving,1,6,6.0,0,6,1
CAR,Chuba Hubbard,receiving,3,6,2.0,0,8,3
CAR,Mitchell Evans,receiving,1,5,5.0,0,5,2
CAR,Tetairoa McMillan,receiving,1,5,5.0,0,5,4
CAR,Rico Dowdle,receiving,3,4,1.3,0,4,5
CAR,Xavier Legette,receiving,1,3,3.0,0,3,1
CAR,Brycen Tremayne,receiving,0,0,0.0,0,0,1
CAR,Jimmy Horn Jr.,receiving,2,9,4.5,0,7,2
CHI,Devin Duvernay,receiving,0,0,0.0,0,0,1
CHI,DJ Moore,receiving,1,7,7.0,0,7,4
CHI,Kyle Monangai,receiving,3,9,3.0,0,11,4
CHI,Luther Burden III,receiving,8,138,17.3,1,35,9
CHI,D'Andre Swift,receiving,2,25,12.5,0,10,3
CHI,Durham Smythe,receiving,1,11,11.0,0,11,1
CHI,Cole Kmet,receiving,2,16,8.0,0,9,3
CHI,Colston Loveland,receiving,6,94,15.7,1,36,10
CHI,Jahdae Walker,receiving,2,30,15.0,0,19,4
CIN,Ja'Marr Chase,receiving,7,60,8.6,2,22,9
CIN,Tee Higgins,receiving,4,59,14.8,0,39,5
CIN,Mike Gesicki,receiving,2,47,23.5,0,32,2
CIN,Noah Fant,receiving,0,0,0.0,0,0,1
CIN,Tanner Hudson,receiving,2,31,15.5,0,18,2
CIN,Cody Ford,receiving,1,21,21.0,0,21,1
CIN,Tahj Brooks,receiving,1,9,9.0,0,9,1
CIN,Samaje Perine,receiving,1,8,8.0,0,8,1
CIN,Drew Sample,receiving,1,8,8.0,0,8,1
CIN,Ke'Shawn Williams,receiving,1,5,5.0,0,5,1
CIN,Chase Brown,receiving,3,40,13.3,0,18,3
CIN,Andrei Iosivas,receiving,4,41,10.3,0,12,6
CLE,Brenden Bates,receiving,1,19,19.0,0,19,1
CLE,Cedric Tillman,receiving,1,42,42.0,0,42,1
CLE,Harold Fannin Jr.,receiving,2,30,15.0,1,28,2
CLE,Isaiah Bond,receiving,1,16,16.0,0,16,1
CLE,Sal Cannella,receiving,2,11,5.5,0,6,4
CLE,Raheim Sanders,receiving,1,10,10.0,0,10,2
CLE,Blake Whiteheart,receiving,0,0,0.0,0,0,1
CLE,Dylan Sampson,receiving,3,0,0.0,0,1,3
CLE,Jerry Jeudy,receiving,5,54,10.8,0,15,7
CLE,Malachi Corley,receiving,1,4,4.0,0,4,1
DAL,KaVontae Turpin,receiving,1,86,86.0,1,86,1
DAL,Jalen Tolbert,receiving,4,31,7.8,0,14,8
DAL,George Pickens,receiving,4,78,19.5,0,21,5
DAL,Luke Schoonmaker,receiving,2,15,7.5,0,10,2
DAL,CeeDee Lamb,receiving,5,46,9.2,0,24,10
DAL,Brevyn Spann-Ford,receiving,1,31,31.0,0,31,2
DAL,Jonathan Mingo,receiving,0,0,0.0,0,0,1
DAL,Malik Davis,receiving,0,0,0.0,0,0,2
DAL,Jake Ferguson,receiving,1,6,6.0,1,6,2
DAL,Javonte Williams,receiving,0,0,0.0,0,0,2
DAL,Hunter Luepke,receiving,1,14,14.0,0,14,1
DEN,Marvin Mims Jr.,receiving,3,10,3.3,0,7,4
DEN,RJ Harvey,receiving,5,33,6.6,1,13,6
DEN,Adam Trautman,receiving,2,24,12.0,0,13,2
DEN,Lil'Jordan Humphrey,receiving,2,23,11.5,0,17,5
DEN,Evan Engram,receiving,4,21,5.3,0,8,4
DEN,Courtland Sutton,receiving,4,40,10.0,0,23,10
DEN,Troy Franklin,receiving,4,17,4.3,0,6,4
DEN,Michael Bandy,receiving,2,14,7.0,0,8,2
DET,Isaac TeSlaa,receiving,3,49,16.3,1,28,4
DET,Jahmyr Gibbs,receiving,2,23,11.5,0,13,3
DET,Giovanni Ricci,receiving,0,0,0.0,0,0,1
DET,David Montgomery,receiving,2,15,7.5,0,13,2
DET,Kalif Raymond,receiving,1,5,5.0,0,5,2
DET,Amon-Ra St. Brown,receiving,8,68,8.5,0,23,13
DET,Jameson Williams,receiving,2,37,18.5,0,22,3
DET,Anthony Firkser,receiving,0,0,0.0,0,0,1
GB,Romeo Doubs,receiving,3,62,20.7,0,40,3
GB,Jayden Reed,receiving,4,41,10.3,0,30,4
GB,Christian Watson,receiving,5,113,22.6,1,39,6
GB,Bo Melton,receiving,1,34,34.0,0,34,3
GB,Matthew Golden,receiving,1,12,12.0,0,12,3
GB,Chris Brooks,receiving,1,11,11.0,0,11,2
GB,Josh Whyle,receiving,1,8,8.0,0,8,1
GB,Emanuel Wilson,receiving,1,8,8.0,0,8,1
GB,Dontayvion Wicks,receiving,1,7,7.0,0,7,1
GB,Josh Jacobs,receiving,1,0,0.0,0,0,1
HOU,Jaylin Noel,receiving,3,54,18.0,1,43,4
HOU,Christian Kirk,receiving,2,1,0.5,0,5,5
HOU,Woody Marks,receiving,1,4,4.0,0,4,2
HOU,Dalton Schultz,receiving,3,19,6.3,0,11,4
HOU,Xavier Hutchinson,receiving,2,21,10.5,0,11,3
HOU,Jayden Higgins,receiving,2,88,44.0,1,75,4
HOU,Nico Collins,receiving,3,57,19.0,0,23,4
IND,Mo Alie-Cox,receiving,3,20,6.7,1,8,3
IND,Josh Downs,receiving,2,34,17.0,0,18,5
IND,Tyler Warren,receiving,5,43,8.6,0,14,5
