team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Michael Carter,rushing,7,29,4.1,0,11
ARI,Emari Demercado,rushing,5,11,2.2,0,4
ARI,Corey Kiner,rushing,1,2,2.0,0,2
ATL,Kirk Cousins,rushing,1,1,1.0,0,1
ATL,Bijan Robinson,rushing,22,195,8.9,1,93
ATL,Tyler Allgeier,rushing,10,23,2.3,0,6
BAL,Keaton Mitchell,rushing,9,31,3.4,0,14
BAL,Tyler Huntley,rushing,8,60,7.5,0,25
BAL,Derrick Henry,rushing,36,216,6.0,4,30
BUF,Josh Allen,rushing,7,27,3.9,2,17
BUF,Ty Johnson,rushing,5,15,3.0,0,8
BUF,James Cook III,rushing,20,74,3.7,0,10
BUF,Ray Davis,rushing,1,4,4.0,0,4
CAR,Mitchell Evans,rushing,1,1,1.0,0,1
CAR,Chuba Hubbard,rushing,4,12,3.0,0,7
CAR,Bryce Young,rushing,9,27,3.0,1,11
CAR,Rico Dowdle,rushing,12,59,4.9,0,11
CHI,Caleb Williams,rushing,5,18,3.6,0,6
CHI,Kyle Monangai,rushing,8,38,4.8,0,18
CHI,D'Andre Swift,rushing,9,54,6.0,2,22
CIN,Chase Brown,rushing,22,101,4.6,2,25
CIN,Joe Burrow,rushing,3,2,0.7,0,2
CIN,Samaje Perine,rushing,3,5,1.7,1,3
CIN,Joe Flacco,rushing,4,2,0.5,0,5
CIN,Tahj Brooks,rushing,3,10,3.3,0,5
CLE,Dylan Sampson,rushing,11,27,2.5,0,6
CLE,Raheim Sanders,rushing,8,21,2.6,0,6
CLE,Shedeur Sanders,rushing,4,20,5.0,0,11
CLE,Trayveon Williams,rushing,2,10,5.0,0,9
DAL,Malik Davis,rushing,20,103,5.2,0,21
DAL,Dak Prescott,rushing,4,24,6.0,0,12
DAL,Hunter Luepke,rushing,7,30,4.3,0,8
DAL,Javonte Williams,rushing,13,54,4.2,1,9
DEN,Jaleel McLaughlin,rushing,7,40,5.7,0,15
DEN,RJ Harvey,rushing,14,43,3.1,0,11
DEN,Bo Nix,rushing,9,42,4.7,1,14
DEN,Adam Prentice,rushing,2,3,1.5,0,3
DET,Jahmyr Gibbs,rushing,17,41,2.4,0,8
DET,Jared Goff,rushing,3,2,0.7,0,2
DET,David Montgomery,rushing,10,25,2.5,0,8
GB,Josh Jacobs,rushing,4,3,0.8,0,1
GB,Emanuel Wilson,rushing,3,16,5.3,0,6
GB,Malik Willis,rushing,9,60,6.7,2,22
GB,Clayton Tune,rushing,1,0,0.0,0,0
HOU,Xavier Hutchinson,rushing,1,8,8.0,0,8
HOU,Jawhar Jordan,rushing,8,36,4.5,0,10
HOU,Woody Marks,rushing,19,71,3.7,0,19
HOU,C.J. Stroud,rushing,4,0,0.0,0,2
