team,player,category,FUM,LOST
ATL,Drew Dalman,fumbles,0,0
ATL,Bijan Robinson,fumbles,1,0
ATL,Michael Penix Jr.,fumbles,2,0
BUF,Matt Milano,fumbles,0,0
CAR,Bryce Young,fumbles,2,0
CAR,Raheem Blackshear,fumbles,0,0
CHI,Coleman Shelton,fumbles,1,0
CHI,Caleb Williams,fumbles,1,0
CHI,Kyler Gordon,fumbles,0,0
CIN,Tee Higgins,fumbles,1,1
CLE,Dorian Thompson-Robinson,fumbles,1,1
DAL,Jake Ferguson,fumbles,1,1
DAL,Rico Dowdle,fumbles,1,1
DEN,Pat Surtain II,fumbles,0,0
DEN,Marvin Mims Jr.,fumbles,1,0
DEN,Luke Wattenberg,fumbles,0,0
DEN,Bo Nix,fumbles,1,0
GB,Karl Brooks,fumbles,0,0
GB,Carrington Valentine,fumbles,1,0
GB,Josh Jacobs,fumbles,1,1
HOU,John Metchie III,fumbles,1,0
IND,Joe Flacco,fumbles,1,1
KC,Nikko Remigio,fumbles,1,0
KC,Deon Bush,fumbles,0,0
KC,Nick Bolton,fumbles,0,0
LAC,Derwin James Jr.,fumbles,0,0
MIA,Tyler Huntley,fumbles,1,0
MIA,Da'Shawn Hand,fumbles,0,0
MIN,Brandon Powell,fumbles,1,0
MIN,Cam Bynum,fumbles,0,0
NE,Drake Maye,fumbles,1,1
NO,Juwan Johnson,fumbles,1,0
NO,Spencer Rattler,fumbles,1,0
NO,Taliese Fuaga,fumbles,0,0
NYG,Tyrone Tracy Jr.,fumbles,1,0
NYG,Elijah Garcia,fumbles,0,0
NYG,Jermaine Eluemunor,fumbles,0,0
NYJ,Garrett Wilson,fumbles,1,1
NYJ,Tyrod Taylor,fumbles,1,0
PHI,Jordan Davis,fumbles,0,0
PHI,Cooper DeJean,fumbles,0,0
PIT,Pat Freiermuth,fumbles,1,1
PIT,Russell Wilson,fumbles,1,0
SEA,Geno Smith,fumbles,2,0
SEA,Olu Oluwatimi,fumbles,0,0
SEA,Pharaoh Brown,fumbles,1,1
SF,Deebo Samuel,fumbles,1,0
SF,Tatum Bethune,fumbles,0,0
SF,Jauan Jennings,fumbles,1,0
TEN,JC Latham,fumbles,0,0
TEN,Calvin Ridley,fumbles,0,0
TEN,Tyjae Spears,fumbles,1,0
TEN,Mason Rudolph,fumbles,1,0
WSH,Jamison Crowder,fumbles,1,0
