team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Pharoh Cooper,rushing,2,7,3.5,0,6
ARI,David Blough,rushing,2,-2,-1.0,0,0
ARI,Trace McSorley,rushing,3,13,4.3,0,9
ARI,Greg Dortch,rushing,2,15,7.5,0,9
ARI,Corey Clement,rushing,8,23,2.9,1,5
ARI,Keaontay Ingram,rushing,3,5,1.7,0,4
ATL,Desmond Ridder,rushing,2,9,4.5,0,8
ATL,Cordarrelle Patterson,rushing,5,18,3.6,1,8
ATL,Tyler Allgeier,rushing,24,135,5.6,0,28
ATL,Avery Williams,rushing,4,12,3.0,0,14
BAL,Gus Edwards,rushing,4,16,4.0,0,11
BAL,Kenyan Drake,rushing,16,60,3.8,1,18
BAL,Justice Hill,rushing,7,34,4.9,0,12
BUF,Devin Singletary,rushing,7,29,4.1,0,18
BUF,Josh Allen,rushing,9,16,1.8,0,7
BUF,James Cook III,rushing,9,45,5.0,0,10
CAR,D'Onta Foreman,rushing,12,68,5.7,0,21
CAR,Chuba Hubbard,rushing,21,69,3.3,0,8
CAR,Sam Darnold,rushing,6,32,5.3,0,13
CAR,Laviska Shenault Jr.,rushing,1,1,1.0,0,1
CAR,Raheem Blackshear,rushing,1,1,1.0,0,1
CHI,David Montgomery,rushing,7,21,3.0,0,8
CHI,Khalil Herbert,rushing,10,50,5.0,0,13
CHI,Velus Jones Jr.,rushing,1,42,42.0,1,42
CHI,Nathan Peterman,rushing,2,7,3.5,0,6
CHI,Tim Boyle,rushing,2,-2,-1.0,0,-1
CIN,Joe Mixon,rushing,11,27,2.5,1,8
CIN,Samaje Perine,rushing,6,18,3.0,0,6
CIN,Joe Burrow,rushing,3,10,3.3,0,6
CLE,Kareem Hunt,rushing,4,13,3.3,0,5
CLE,Deshaun Watson,rushing,6,44,7.3,0,21
CLE,Nick Chubb,rushing,12,77,6.4,0,15
DAL,Ezekiel Elliott,rushing,8,10,1.3,0,4
DAL,Dak Prescott,rushing,6,16,2.7,0,9
DAL,Tony Pollard,rushing,7,19,2.7,0,5
DAL,Malik Davis,rushing,5,19,3.8,0,7
DAL,Bryan Anger,rushing,1,0,0.0,0,0
DEN,Jerry Jeudy,rushing,3,39,13.0,0,14
DEN,Latavius Murray,rushing,15,103,6.9,1,25
DEN,Chase Edmonds,rushing,9,45,5.0,0,23
DEN,Russell Wilson,rushing,8,18,2.3,0,6
DEN,Tyler Badie,rushing,1,0,0.0,0,0
DET,Jamaal Williams,rushing,16,72,4.5,2,13
DET,D'Andre Swift,rushing,6,25,4.2,0,11
DET,Jared Goff,rushing,2,5,2.5,0,6
DET,Justin Jackson,rushing,1,2,2.0,0,2
GB,Christian Watson,rushing,2,12,6.0,0,6
GB,AJ Dillon,rushing,9,33,3.7,0,9
GB,Aaron Jones Sr.,rushing,12,48,4.0,0,17
GB,Aaron Rodgers,rushing,3,10,3.3,0,6
GB,Allen Lazard,rushing,2,0,0.0,0,1
HOU,Jeff Driskel,rushing,3,7,2.3,0,7
HOU,Davis Mills,rushing,1,6,6.0,0,6
HOU,Chris Moore,rushing,1,-2,-2.0,0,-2
HOU,Dare Ogunbowale,rushing,11,33,3.0,0,11
HOU,Royce Freeman,rushing,7,15,2.1,0,7
IND,Zack Moss,rushing,18,114,6.3,1,34
IND,Deon Jackson,rushing,8,35,4.4,0,13
IND,Parris Campbell,rushing,1,26,26.0,0,26
IND,Sam Ehlinger,rushing,5,21,4.2,0,8
IND,Michael Pittman Jr.,rushing,1,0,0.0,0,0
JAX,Travis Etienne Jr.,rushing,7,17,2.4,0,7
JAX,JaMycal Hasty,rushing,3,5,1.7,0,3
JAX,Trevor Lawrence,rushing,4,-3,-0.8,0,1
KC,Isiah Pacheco,rushing,8,64,8.0,1,31
KC,Ronald Jones,rushing,10,45,4.5,1,13
KC,Patrick Mahomes,rushing,3,29,9.7,0,14
KC,Kadarius Toney,rushing,3,26,8.7,1,14
KC,Jerick McKinnon,rushing,2,6,3.0,0,7
KC,Chad Henne,rushing,2,-2,-1.0,0,-1
LAC,Austin Ekeler,rushing,11,34,3.1,0,12
LAC,Joshua Kelley,rushing,5,18,3.6,0,6
LAC,Justin Herbert,rushing,2,-1,-0.5,0,0
LAC,Larry Rountree III,rushing,3,4,1.3,0,2
LAC,Chase Daniel,rushing,1,4,4.0,0,4
LAR,Cam Akers,rushing,21,104,5.0,0,32
LAR,Baker Mayfield,rushing,5,16,3.2,0,11
LAR,Brandon Powell,rushing,1,15,15.0,0,15
LAR,Tutu Atwell,rushing,1,11,11.0,1,11
LV,Zamir White,rushing,1,4,4.0,0,4
LV,Josh Jacobs,rushing,17,45,2.6,0,12
LV,Jarrett Stidham,rushing,7,50,7.1,0,10
MIA,Jeff Wilson Jr.,rushing,16,72,4.5,0,16
MIA,Raheem Mostert,rushing,11,71,6.5,0,21
MIA,Skylar Thompson,rushing,3,3,1.0,0,2
MIA,Jaylen Waddle,rushing,1,9,9.0,0,9
MIA,Salvon Ahmed,rushing,1,7,7.0,0,7
MIN,Ty Chandler,rushing,6,20,3.3,0,10
MIN,Kene Nwangwu,rushing,5,13,2.6,0,8
MIN,Dalvin Cook,rushing,11,37,3.4,0,15
MIN,Nick Mullens,rushing,4,8,2.0,0,4
MIN,Jalen Reagor,rushing,1,5,5.0,0,5
MIN,Adam Thielen,rushing,1,4,4.0,0,4
MIN,Alexander Mattison,rushing,10,54,5.4,2,11
NE,Damien Harris,rushing,13,48,3.7,0,19
NE,Rhamondre Stevenson,rushing,6,54,9.0,0,18
NE,Mac Jones,rushing,4,5,1.3,0,4
NO,Alvin Kamara,rushing,23,107,4.7,0,22
NO,Andy Dalton,rushing,1,2,2.0,0,2
NO,Eno Benjamin,rushing,2,3,1.5,0,2
NO,Rashid Shaheed,rushing,1,7,7.0,0,7
NO,Taysom Hill,rushing,5,24,4.8,0,10
NYG,Gary Brightwell,rushing,11,60,5.5,0,25
NYG,Davis Webb,rushing,6,41,6.8,1,14
NYG,Matt Breida,rushing,4,28,7.0,0,16
NYJ,Bam Knight,rushing,12,22,1.8,0,5
NYJ,Ty Johnson,rushing,5,12,2.4,0,12
NYJ,Michael Carter,rushing,3,4,1.3,0,2
PHI,Jalen Hurts,rushing,9,13,1.4,0,8
PHI,Miles Sanders,rushing,11,33,3.0,0,6
