team,player,category,CAR,YDS,AVG,TD,LONG
DAL,Hunter Luepke,rushing,2,6,3.0,0,4
DAL,Dak Prescott,rushing,1,3,3.0,0,3
DEN,Javonte Williams,rushing,13,61,4.7,0,17
DEN,Bo Nix,rushing,8,9,1.1,1,11
DEN,Marvin Mims Jr.,rushing,1,17,17.0,0,17
DEN,Jaleel McLaughlin,rushing,6,22,3.7,0,13
GB,Jayden Reed,rushing,2,19,9.5,0,11
GB,Josh Jacobs,rushing,19,73,3.8,1,13
GB,Emanuel Wilson,rushing,6,24,4.0,0,7
GB,Jordan Love,rushing,3,10,3.3,0,12
HOU,Cam Akers,rushing,9,42,4.7,1,15
HOU,C.J. Stroud,rushing,3,27,9.0,0,13
HOU,Tank Dell,rushing,1,-5,-5.0,0,-5
HOU,Dare Ogunbowale,rushing,15,30,2.0,0,7
IND,Adonai Mitchell,rushing,1,4,4.0,0,4
IND,Joe Flacco,rushing,3,22,7.3,0,21
IND,Trey Sermon,rushing,10,38,3.8,1,17
IND,Tyler Goodson,rushing,5,26,5.2,0,17
IND,Ashton Dulin,rushing,1,9,9.0,0,9
JAX,Tank Bigsby,rushing,13,101,7.8,2,65
JAX,D'Ernest Johnson,rushing,1,1,1.0,0,1
JAX,Travis Etienne Jr.,rushing,6,17,2.8,0,4
JAX,Trevor Lawrence,rushing,2,4,2.0,0,2
JAX,Devin Duvernay,rushing,1,3,3.0,0,3
KC,Kareem Hunt,rushing,27,102,3.8,1,8
KC,Patrick Mahomes,rushing,6,22,3.7,0,9
KC,Xavier Worthy,rushing,1,3,3.0,1,3
KC,Carson Steele,rushing,5,12,2.4,0,8
LAR,Tutu Atwell,rushing,1,7,7.0,0,7
LAR,Blake Corum,rushing,5,25,5.0,0,12
LAR,Kyren Williams,rushing,22,102,4.6,1,30
LV,Alexander Mattison,rushing,15,38,2.5,0,8
LV,Ameer Abdullah,rushing,5,42,8.4,1,40
LV,DJ Turner,rushing,1,5,5.0,0,5
LV,Gardner Minshew II,rushing,2,22,11.0,0,11
LV,Tre Tucker,rushing,2,8,4.0,0,7
MIA,Alec Ingold,rushing,1,3,3.0,1,3
MIA,Jake Bailey,rushing,1,0,0.0,0,0
MIA,Jonnu Smith,rushing,1,-1,-1.0,0,-1
MIA,Tyler Huntley,rushing,3,7,2.3,0,6
MIA,Raheem Mostert,rushing,19,80,4.2,0,18
MIA,Jaylen Wright,rushing,13,86,6.6,0,17
MIA,De'Von Achane,rushing,3,18,6.0,0,12
MIN,Aaron Jones Sr.,rushing,7,29,4.1,0,9
MIN,Myles Gaskin,rushing,2,2,1.0,0,2
MIN,Ty Chandler,rushing,14,30,2.1,0,5
MIN,C.J. Ham,rushing,2,10,5.0,1,8
MIN,Sam Darnold,rushing,5,11,2.2,0,10
NE,Rhamondre Stevenson,rushing,12,89,7.4,1,33
NE,Antonio Gibson,rushing,6,52,8.7,0,24
NE,Jacoby Brissett,rushing,1,10,10.0,0,10
NO,Alvin Kamara,rushing,11,26,2.4,0,9
NO,Jake Haener,rushing,2,11,5.5,0,9
NO,Jamaal Williams,rushing,2,9,4.5,0,9
NYG,Eric Gray,rushing,4,4,1.0,0,2
NYG,Tyrone Tracy Jr.,rushing,18,129,7.2,0,27
NYG,Daniel Jones,rushing,11,38,3.5,0,11
NYG,Wan'Dale Robinson,rushing,1,4,4.0,0,4
NYJ,Braelon Allen,rushing,5,13,2.6,0,7
NYJ,Breece Hall,rushing,9,23,2.6,0,10
PIT,Jonathan Ward,rushing,2,9,4.5,0,7
PIT,Najee Harris,rushing,14,42,3.0,0,6
PIT,Aaron Shampklin,rushing,4,14,3.5,0,5
PIT,Justin Fields,rushing,6,27,4.5,0,8
SEA,Zach Charbonnet,rushing,2,11,5.5,0,9
SEA,Geno Smith,rushing,4,72,18.0,0,32
SEA,Kenneth Walker III,rushing,5,19,3.8,0,7
SF,Isaac Guerendo,rushing,5,22,4.4,0,5
SF,Brock Purdy,rushing,4,33,8.3,0,12
SF,Jordan Mason,rushing,14,89,6.4,0,34
SF,Deebo Samuel,rushing,3,9,3.0,0,7
TB,Baker Mayfield,rushing,6,42,7.0,0,18
TB,Bucky Irving,rushing,9,44,4.9,0,16
TB,Rachaad White,rushing,10,72,7.2,0,56
TB,Chris Godwin Jr.,rushing,1,2,2.0,0,2
WSH,Jayden Daniels,rushing,11,82,7.5,0,34
WSH,Austin Ekeler,rushing,6,67,11.2,0,50
WSH,Jeremy McNichols,rushing,7,44,6.3,1,28
WSH,Brian Robinson Jr.,rushing,7,18,2.6,2,10
WSH,Terry McLaurin,rushing,1,2,2.0,0,2
WSH,Marcus Mariota,rushing,2,2,1.0,0,3
