team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Stephen Anderson,receiving,2,7,3.5,0,6,2
ARI,Corey Clement,receiving,1,21,21.0,0,21,1
ARI,Trey McBride,receiving,3,28,9.3,0,15,6
ARI,James Conner,receiving,6,29,4.8,0,9,7
ARI,Hollywood Brown,receiving,4,34,8.5,0,16,8
ARI,Robbie Chosen,receiving,4,50,12.5,0,21,4
ARI,DeAndre Hopkins,receiving,7,79,11.3,0,23,11
ARI,A.J. Green,receiving,1,7,7.0,0,7,2
BAL,Mark Andrews,receiving,2,17,8.5,0,10,6
BAL,Kenyan Drake,receiving,2,1,0.5,0,1,2
BAL,Devin Duvernay,receiving,0,0,0.0,0,0,1
BAL,DeSean Jackson,receiving,2,34,17.0,0,25,2
BAL,Demarcus Robinson,receiving,5,52,10.4,0,23,6
BUF,Nyheim Hines,receiving,1,4,4.0,0,4,1
BUF,Khalil Shakir,receiving,0,0,0.0,0,0,1
BUF,John Brown,receiving,0,0,0.0,0,0,1
BUF,Devin Singletary,receiving,1,4,4.0,0,4,2
BUF,James Cook III,receiving,1,9,9.0,0,9,1
BUF,Isaiah McKenzie,receiving,3,21,7.0,0,8,5
BUF,Stefon Diggs,receiving,3,37,12.3,0,32,5
BUF,Dawson Knox,receiving,4,41,10.3,1,24,7
BUF,Gabe Davis,receiving,3,31,10.3,0,17,4
CAR,Stephen Sullivan,receiving,0,0,0.0,0,0,1
CAR,Laviska Shenault Jr.,receiving,4,31,7.8,0,11,4
CAR,DJ Moore,receiving,0,0,0.0,0,0,3
CAR,Terrace Marshall Jr.,receiving,1,18,18.0,0,18,1
CAR,Shi Smith,receiving,2,17,8.5,1,13,2
CAR,Raheem Blackshear,receiving,1,17,17.0,0,17,1
CAR,Chuba Hubbard,receiving,3,25,8.3,0,17,3
CAR,D'Onta Foreman,receiving,1,1,1.0,0,1,1
CAR,Tommy Tremble,receiving,0,0,0.0,0,0,2
CAR,Ian Thomas,receiving,2,11,5.5,0,8,2
CIN,Trent Taylor,receiving,1,34,34.0,0,34,4
CIN,Trenton Irwin,receiving,2,58,29.0,1,45,2
CIN,Ja'Marr Chase,receiving,10,119,11.9,1,20,15
CIN,Mitchell Wilcox,receiving,1,10,10.0,0,10,2
CIN,Samaje Perine,receiving,1,2,2.0,0,2,5
CIN,Trayveon Williams,receiving,1,6,6.0,0,6,1
CIN,Joe Mixon,receiving,2,10,5.0,0,6,2
CIN,Tyler Boyd,receiving,0,0,0.0,0,0,1
CLE,Donovan Peoples-Jones,receiving,8,114,14.3,0,28,12
CLE,Amari Cooper,receiving,2,42,21.0,0,24,7
CLE,David Bell,receiving,3,27,9.0,0,13,3
CLE,Nick Chubb,receiving,3,20,6.7,0,12,3
CLE,Harrison Bryant,receiving,1,8,8.0,0,8,1
CLE,Kareem Hunt,receiving,2,6,3.0,0,4,4
