team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Keaontay Ingram,rushing,1,1,1.0,0,1
ARI,Colt McCoy,rushing,5,24,4.8,0,9
ARI,James Conner,rushing,15,85,5.7,1,23
ARI,Kyler Murray,rushing,1,3,3.0,0,3
BAL,Patrick Ricard,rushing,1,2,2.0,0,2
BAL,Tyler Huntley,rushing,9,31,3.4,0,11
BAL,Gus Edwards,rushing,13,66,5.1,0,16
BAL,J.K. Dobbins,rushing,15,120,8.0,1,44
BAL,Kenyan Drake,rushing,1,1,1.0,0,1
BAL,Anthony Brown Jr.,rushing,3,-5,-1.7,0,-1
BUF,Josh Allen,rushing,10,47,4.7,1,16
BUF,Devin Singletary,rushing,8,39,4.9,0,16
BUF,Isaiah McKenzie,rushing,1,7,7.0,0,7
BUF,James Cook III,rushing,4,6,1.5,0,4
BUF,Nyheim Hines,rushing,1,3,3.0,0,3
CAR,Chuba Hubbard,rushing,14,74,5.3,1,12
CAR,DJ Moore,rushing,2,6,3.0,0,5
CAR,Raheem Blackshear,rushing,4,32,8.0,1,16
CAR,Laviska Shenault Jr.,rushing,1,7,7.0,0,7
CAR,Sam Darnold,rushing,4,30,7.5,0,26
CAR,D'Onta Foreman,rushing,21,74,3.5,0,11
CIN,Ja'Marr Chase,rushing,1,6,6.0,0,6
CIN,Joe Burrow,rushing,6,10,1.7,0,8
CIN,Trayveon Williams,rushing,1,2,2.0,0,2
CIN,Joe Mixon,rushing,14,96,6.9,0,40
CIN,Samaje Perine,rushing,4,22,5.5,1,14
CLE,Kareem Hunt,rushing,4,6,1.5,0,4
CLE,Deshaun Watson,rushing,6,33,5.5,0,9
CLE,Nick Chubb,rushing,14,34,2.4,0,13
CLE,David Njoku,rushing,1,-2,-2.0,0,-2
DAL,Dak Prescott,rushing,6,23,3.8,0,9
DAL,Tony Pollard,rushing,10,42,4.2,1,18
DAL,Ezekiel Elliott,rushing,15,62,4.1,1,25
DEN,Mike Boone,rushing,3,2,0.7,0,1
DEN,Marlon Mack,rushing,3,15,5.0,0,6
DEN,Latavius Murray,rushing,8,32,4.0,0,8
DEN,Russell Wilson,rushing,4,57,14.3,0,19
DEN,Brett Rypien,rushing,1,0,0.0,0,0
DET,Jared Goff,rushing,2,9,4.5,0,8
DET,Amon-Ra St. Brown,rushing,1,6,6.0,0,6
DET,Justin Jackson,rushing,4,19,4.8,1,15
DET,C.J. Moore,rushing,1,42,42.0,0,42
DET,Jamaal Williams,rushing,16,37,2.3,0,8
DET,D'Andre Swift,rushing,6,21,3.5,0,9
HOU,Dameon Pierce,rushing,22,78,3.5,1,24
HOU,Amari Rodgers,rushing,1,3,3.0,0,3
HOU,Davis Mills,rushing,1,2,2.0,0,2
HOU,Eno Benjamin,rushing,3,1,0.3,0,4
HOU,Rex Burkhead,rushing,2,-3,-1.5,0,-1
HOU,Jeff Driskel,rushing,7,36,5.1,0,10
HOU,Dare Ogunbowale,rushing,1,-3,-3.0,0,-3
JAX,Trevor Lawrence,rushing,3,7,2.3,1,7
JAX,Jamal Agnew,rushing,1,8,8.0,0,8
JAX,JaMycal Hasty,rushing,4,13,3.3,0,10
JAX,Travis Etienne Jr.,rushing,17,32,1.9,0,7
KC,Michael Burton,rushing,1,0,0.0,0,0
KC,Patrick Mahomes,rushing,3,-3,-1.0,0,-1
KC,Jerick McKinnon,rushing,6,22,3.7,0,7
KC,Isiah Pacheco,rushing,13,70,5.4,0,10
LAC,Justin Herbert,rushing,4,8,2.0,0,10
LAC,Joshua Kelley,rushing,4,29,7.3,0,22
LAC,Austin Ekeler,rushing,15,45,3.0,1,12
LAR,Cam Akers,rushing,12,42,3.5,1,9
LAR,Baker Mayfield,rushing,4,10,2.5,0,6
LAR,Tutu Atwell,rushing,2,-5,-2.5,0,1
LAR,Kyren Williams,rushing,3,19,6.3,0,9
LAR,Malcolm Brown,rushing,1,5,5.0,0,5
LV,Josh Jacobs,rushing,27,99,3.7,1,15
LV,Mack Hollins,rushing,3,40,13.3,0,17
LV,Derek Carr,rushing,4,11,2.8,0,4
LV,DJ Turner,rushing,1,6,6.0,0,6
LV,Zamir White,rushing,3,9,3.0,0,8
MIA,Raheem Mostert,rushing,11,37,3.4,0,13
MIA,Tua Tagovailoa,rushing,3,28,9.3,0,14
MIA,Jeff Wilson Jr.,rushing,4,26,6.5,0,20
MIA,Salvon Ahmed,rushing,1,1,1.0,0,1
MIN,Alexander Mattison,rushing,2,-1,-0.5,0,0
MIN,Dalvin Cook,rushing,15,23,1.5,1,5
NE,Mac Jones,rushing,5,-1,-0.2,0,2
NE,Pierre Strong Jr.,rushing,5,70,14.0,1,44
NE,Kevin Harris,rushing,8,26,3.3,1,14
NE,Rhamondre Stevenson,rushing,3,8,2.7,0,4
NYG,Daniel Jones,rushing,4,26,6.5,1,17
NYG,Tyrod Taylor,rushing,2,40,20.0,0,32
