team,player,category,INT,YDS,TD
DAL,Amani Oruwariye,interceptions,1,0,0
DAL,Chauncey Golston,interceptions,1,18,0
DAL,DeMarvion Overshown,interceptions,1,23,1
DAL,Donovan Wilson,interceptions,1,0,0
DAL,Eric Kendricks,interceptions,2,15,0
DAL,Israel Mukuamu,interceptions,2,20,0
DAL,Jourdan Lewis,interceptions,1,0,0
DAL,Malik Hooker,interceptions,2,20,0
DAL,Trevon Diggs,interceptions,2,1,0
