team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Emari Demercado,rushing,1,14,14.0,0,14
ARI,Trey Benson,rushing,4,18,4.5,0,9
ARI,James Conner,rushing,7,8,1.1,0,4
ARI,Kyler Murray,rushing,2,9,4.5,0,6
BAL,Derrick Henry,rushing,24,140,5.8,0,27
BAL,Justice Hill,rushing,4,55,13.8,1,51
BAL,Mark Andrews,rushing,1,2,2.0,0,2
BAL,Lamar Jackson,rushing,8,15,1.9,1,10
CAR,Chuba Hubbard,rushing,16,58,3.6,1,13
CAR,Bryce Young,rushing,3,20,6.7,0,11
CAR,Jonathon Brooks,rushing,2,7,3.5,0,4
CHI,Caleb Williams,rushing,6,33,5.5,0,10
CHI,DJ Moore,rushing,1,13,13.0,0,13
CHI,Roschon Johnson,rushing,2,2,1.0,1,1
CHI,D'Andre Swift,rushing,13,30,2.3,0,8
CLE,Jameis Winston,rushing,3,7,2.3,1,3
CLE,Nick Chubb,rushing,20,59,3.0,2,7
CLE,Jerome Ford,rushing,4,19,4.8,0,9
DAL,Cooper Rush,rushing,4,1,0.3,0,3
DAL,Ezekiel Elliott,rushing,3,6,2.0,0,4
DAL,Rico Dowdle,rushing,19,86,4.5,0,9
DAL,CeeDee Lamb,rushing,1,1,1.0,0,1
DAL,Trey Lance,rushing,1,-3,-3.0,0,-3
DEN,Bo Nix,rushing,1,5,5.0,0,5
DEN,Jaleel McLaughlin,rushing,7,44,6.3,0,18
DEN,Audric Estime,rushing,3,15,5.0,0,9
DEN,Marvin Mims Jr.,rushing,2,-2,-1.0,0,3
DEN,Javonte Williams,rushing,8,-2,-0.3,0,7
DEN,Michael Burton,rushing,1,3,3.0,0,3
DET,Jared Goff,rushing,2,0,0.0,0,1
DET,Jahmyr Gibbs,rushing,21,90,4.3,2,17
DET,David Montgomery,rushing,8,37,4.6,1,13
DET,Craig Reynolds,rushing,1,6,6.0,0,6
DET,Jameson Williams,rushing,1,4,4.0,0,4
GB,Christian Watson,rushing,1,4,4.0,0,4
