team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Greg Dortch,receiving,3,35,11.7,0,13,6
ARI,Marvin Harrison Jr.,receiving,5,64,12.8,1,17,11
ARI,Michael Wilson,receiving,8,64,8.0,0,28,9
ARI,Trey McBride,receiving,3,25,8.3,0,9,6
ARI,Elijah Higgins,receiving,1,11,11.0,0,11,1
ARI,James Conner,receiving,1,8,8.0,0,8,1
ATL,Drake London,receiving,6,67,11.2,1,14,9
ATL,Darnell Mooney,receiving,8,66,8.3,0,26,8
ATL,Kyle Pitts Sr.,receiving,2,59,29.5,0,50,5
ATL,Ray-Ray McCloud III,receiving,2,17,8.5,0,15,3
ATL,Bijan Robinson,receiving,2,21,10.5,0,17,2
BAL,Nelson Agholor,receiving,1,56,56.0,0,56,1
BAL,Rashod Bateman,receiving,3,28,9.3,1,13,4
BAL,Derrick Henry,receiving,1,23,23.0,0,23,1
BAL,Justice Hill,receiving,2,21,10.5,0,13,2
BAL,Zay Flowers,receiving,3,20,6.7,0,9,4
BAL,Isaiah Likely,receiving,1,4,4.0,0,4,1
BAL,Charlie Kolar,receiving,1,30,30.0,0,30,1
BAL,Mark Andrews,receiving,0,0,0.0,0,0,1
BUF,Curtis Samuel,receiving,3,22,7.3,0,10,3
BUF,Keon Coleman,receiving,1,24,24.0,1,24,1
BUF,Dawson Knox,receiving,1,7,7.0,0,7,2
BUF,Marquez Valdes-Scantling,receiving,1,7,7.0,0,7,2
BUF,Mack Hollins,receiving,1,16,16.0,0,16,2
BUF,Khalil Shakir,receiving,6,72,12.0,1,27,6
BUF,James Cook III,receiving,4,48,12.0,0,19,5
BUF,Dalton Kincaid,receiving,3,41,13.7,1,28,5
BUF,Ty Johnson,receiving,3,28,9.3,1,16,3
BUF,Ray Davis,receiving,1,1,1.0,0,1,1
CAR,Jonathan Mingo,receiving,3,18,6.0,0,15,4
CAR,Adam Thielen,receiving,3,40,13.3,1,31,5
CAR,Miles Sanders,receiving,2,13,6.5,0,11,2
CAR,Chuba Hubbard,receiving,5,55,11.0,1,20,5
CAR,Diontae Johnson,receiving,8,122,15.3,1,35,14
CAR,Tommy Tremble,receiving,3,29,9.7,0,20,3
CAR,Xavier Legette,receiving,2,42,21.0,0,35,3
CAR,Ja'Tavion Sanders,receiving,0,0,0.0,0,0,1
CHI,DJ Moore,receiving,8,78,9.8,0,44,10
CHI,Gerald Everett,receiving,0,0,0.0,0,0,1
CHI,DeAndre Carter,receiving,3,22,7.3,0,9,6
CHI,D'Andre Swift,receiving,2,22,11.0,0,11,4
CHI,Rome Odunze,receiving,6,112,18.7,1,47,11
CHI,Cole Kmet,receiving,10,97,9.7,1,19,11
CHI,Roschon Johnson,receiving,4,32,8.0,0,11,5
CIN,Ja'Marr Chase,receiving,6,118,19.7,2,41,7
CIN,Andrei Iosivas,receiving,5,52,10.4,1,16,7
CIN,Mike Gesicki,receiving,4,47,11.8,0,17,5
CIN,Erick All Jr.,receiving,4,22,5.5,0,8,4
CIN,Tee Higgins,receiving,3,39,13.0,0,16,6
CIN,Zack Moss,receiving,5,39,7.8,0,13,6
CIN,Chase Brown,receiving,2,7,3.5,0,8,3
CLE,Jerry Jeudy,receiving,4,27,6.8,0,12,7
CLE,Jordan Akins,receiving,4,29,7.3,0,10,7
CLE,Jerome Ford,receiving,3,33,11.0,0,24,4
CLE,Amari Cooper,receiving,7,86,12.3,2,24,12
CLE,Elijah Moore,receiving,2,17,8.5,0,12,3
CLE,Cedric Tillman,receiving,1,4,4.0,0,4,2
DAL,Tyler Smith,receiving,1,0,0.0,0,0,1
DAL,Deuce Vaughn,receiving,1,8,8.0,0,8,2
DAL,Brandin Cooks,receiving,2,16,8.0,0,9,6
DAL,Rico Dowdle,receiving,3,24,8.0,0,18,5
DAL,Jalen Brooks,receiving,1,24,24.0,0,24,3
DAL,Hunter Luepke,receiving,2,41,20.5,0,24,3
DAL,Jalen Tolbert,receiving,3,42,14.0,1,19,5
DAL,KaVontae Turpin,receiving,3,51,17.0,1,23,3
DAL,Luke Schoonmaker,receiving,1,5,5.0,0,5,2
DAL,Jake Ferguson,receiving,6,95,15.8,0,26,11
DAL,CeeDee Lamb,receiving,4,67,16.8,0,31,7
DAL,Ezekiel Elliott,receiving,1,6,6.0,0,6,2
DEN,Nate Adkins,receiving,1,6,6.0,0,6,1
DEN,Jaleel McLaughlin,receiving,1,7,7.0,0,7,1
DEN,Courtland Sutton,receiving,7,68,9.7,0,22,11
DEN,Lil'Jordan Humphrey,receiving,6,37,6.2,0,17,8
