team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Trey Benson,rushing,2,8,4.0,0,6
ARI,James Conner,rushing,9,17,1.9,0,7
ARI,Kyler Murray,rushing,5,45,9.0,0,21
ARI,Emari Demercado,rushing,2,7,3.5,0,6
ATL,Bijan Robinson,rushing,16,31,1.9,1,7
ATL,Tyler Allgeier,rushing,7,32,4.6,0,12
ATL,Ray-Ray McCloud III,rushing,1,20,20.0,0,20
ATL,Kirk Cousins,rushing,1,-1,-1.0,0,-1
BAL,Lamar Jackson,rushing,14,87,6.2,1,16
BAL,Justice Hill,rushing,5,33,6.6,0,17
BAL,Zay Flowers,rushing,1,3,3.0,0,3
BAL,Derrick Henry,rushing,25,151,6.0,2,29
BUF,James Cook III,rushing,11,39,3.5,1,13
BUF,Ray Davis,rushing,7,22,3.1,1,10
BUF,Ty Johnson,rushing,3,18,6.0,0,18
BUF,Curtis Samuel,rushing,1,0,0.0,0,0
BUF,Mitchell Trubisky,rushing,1,-1,-1.0,0,-1
BUF,Josh Allen,rushing,6,44,7.3,0,13
CAR,Jonathan Mingo,rushing,1,2,2.0,0,2
CAR,Andy Dalton,rushing,2,-2,-1.0,0,-1
CAR,Miles Sanders,rushing,7,17,2.4,1,6
CAR,Chuba Hubbard,rushing,21,114,5.4,0,14
CHI,Rome Odunze,rushing,1,2,2.0,0,2
CHI,DJ Moore,rushing,1,-6,-6.0,0,-6
CHI,D'Andre Swift,rushing,13,20,1.5,0,4
CHI,Roschon Johnson,rushing,8,30,3.8,0,9
CHI,Caleb Williams,rushing,1,8,8.0,0,8
CHI,Khalil Herbert,rushing,4,9,2.3,0,6
CIN,Zack Moss,rushing,12,58,4.8,1,15
CIN,Joe Burrow,rushing,1,4,4.0,0,4
CIN,Chase Brown,rushing,7,62,8.9,0,16
CLE,D'Onta Foreman,rushing,2,5,2.5,0,3
CLE,Deshaun Watson,rushing,4,26,6.5,0,14
CLE,Jerome Ford,rushing,10,37,3.7,0,12
CLE,Jameis Winston,rushing,2,1,0.5,0,1
DAL,Rico Dowdle,rushing,8,32,4.0,0,6
DAL,Dak Prescott,rushing,2,7,3.5,1,6
DAL,Ezekiel Elliott,rushing,3,6,2.0,0,4
DAL,Deuce Vaughn,rushing,2,5,2.5,0,4
DAL,KaVontae Turpin,rushing,1,1,1.0,0,1
DEN,Jaleel McLaughlin,rushing,5,7,1.4,1,7
DEN,Javonte Williams,rushing,5,12,2.4,0,5
DEN,Bo Nix,rushing,9,47,5.2,1,22
DEN,Tyler Badie,rushing,9,70,7.8,0,43
DET,Jahmyr Gibbs,rushing,16,83,5.2,0,18
DET,Jared Goff,rushing,3,6,2.0,0,8
DET,Jameson Williams,rushing,1,-7,-7.0,0,-7
DET,David Montgomery,rushing,23,105,4.6,1,16
GB,Jayden Reed,rushing,2,19,9.5,0,15
GB,Chris Brooks,rushing,3,3,1.0,0,3
GB,Emanuel Wilson,rushing,12,50,4.2,0,10
GB,Malik Willis,rushing,6,73,12.2,1,29
GB,Josh Jacobs,rushing,14,43,3.1,0,10
