team,player,category,REC,YDS,AVG,TD,LONG,TGTS
MIA,Alec Ingold,receiving,13,119,9.48,0,23,16
MIA,Braxton Berrios,receiving,27,238,8.25,1,22,33
MIA,Cedrick Wilson Jr.,receiving,22,296,14.56,3,31,38
MIA,Chase Claypool,receiving,4,26,5.5,0,15,7
MIA,De'Von Achane,receiving,27,197,7.28,3,23,37
MIA,Durham Smythe,receiving,35,366,9.84,0,22,43
MIA,Erik Ezukanma,receiving,0,0,0.0,0,0,1
MIA,Jaylen Waddle,receiving,72,1014,16.29,4,60,104
MIA,Jeff Wilson Jr.,receiving,14,85,5.24,0,12,17
MIA,Julian Hill,receiving,6,48,6.08,0,18,9
MIA,Raheem Mostert,receiving,25,175,5.34,3,22,32
MIA,River Cracraft,receiving,9,121,11.55,1,24,12
MIA,Robbie Chosen,receiving,4,126,21.3,1,68,6
MIA,Salvon Ahmed,receiving,16,88,4.19,1,20,23
MIA,Tyreek Hill,receiving,119,1799,15.74,13,78,171
