team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
MIA,Alec Ingold,defensive,1,1,0.0,0,0,0,0
MIA,Andrew Van Ginkel,defensive,69,42,6.0,8,8,19,1
MIA,Bradley Chubb,defensive,73,45,11.0,11,2,22,0
MIA,Brandon Jones,defensive,48,36,0.0,2,4,1,0
MIA,Brandon Pili,defensive,2,1,0.0,0,0,0,0
MIA,Calvin Munson,defensive,1,1,0.0,0,0,0,0
MIA,Cam Smith,defensive,2,1,0.0,0,0,0,0
MIA,Cameron Goode,defensive,6,3,0.0,0,0,2,0
MIA,Channing Tindall,defensive,8,3,0.0,0,0,0,0
MIA,Chase Claypool,defensive,6,3,0.0,0,0,0,0
MIA,Chase Winovich,defensive,2,1,0.0,0,0,0,0
MIA,Christian Wilkins,defensive,65,38,9.0,10,2,23,0
MIA,Da'Shawn Hand,defensive,17,6,1.0,1,2,3,0
MIA,David Long Jr.,defensive,113,64,1.0,9,1,6,0
MIA,DeShon Elliott,defensive,82,53,0.0,1,7,0,0
MIA,Duke Riley,defensive,42,30,0.5,0,1,2,0
MIA,Durham Smythe,defensive,2,2,0.0,0,0,0,0
MIA,Eli Apple,defensive,46,37,0.5,0,9,1,0
MIA,Elijah Campbell,defensive,15,10,0.0,0,1,0,0
MIA,Emmanuel Ogbah,defensive,20,7,5.0,3,2,9,0
MIA,Ethan Bonner,defensive,1,0,0.0,0,1,0,0
MIA,Jaelan Phillips,defensive,43,28,6.5,7,2,11,0
MIA,Jalen Ramsey,defensive,22,18,0.0,0,5,0,0
MIA,Jason Sanders,defensive,1,1,0.0,0,0,0,0
MIA,Jaylen Waddle,defensive,3,3,0.0,0,0,0,0
MIA,Jerome Baker,defensive,78,51,1.5,2,3,4,1
MIA,Jevon Holland,defensive,74,52,0.0,3,4,0,1
MIA,Justin Bethel,defensive,19,15,0.5,2,1,1,0
MIA,Kader Kohou,defensive,63,52,1.0,5,10,5,0
MIA,Kelvin Joseph,defensive,2,2,0.0,0,0,0,0
MIA,Lester Cotton,defensive,1,1,0.0,0,0,0,0
MIA,Liam Eichenberg,defensive,1,1,0.0,0,0,0,0
MIA,Melvin Ingram,defensive,7,6,1.5,1,0,2,0
MIA,Nik Needham,defensive,7,4,0.0,0,0,0,0
MIA,Parry Nickerson,defensive,5,5,0.0,0,0,0,0
MIA,Raekwon Davis,defensive,28,15,1.0,2,0,6,0
MIA,Tyreek Hill,defensive,5,5,0.0,0,0,0,0
MIA,Xavien Howard,defensive,45,36,0.0,1,12,1,0
MIA,Zach Sieler,defensive,63,32,10.0,11,4,22,1
