team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
MIA,Cedrick Wilson Jr.,passing,0,0.0,0,0,1,0,0
MIA,De'Von Achane,passing,0,0.0,0,0,1,0,0
MIA,Mike White,passing,74,9.62,1,1,0,5,6
MIA,Tua Tagovailoa,passing,4624,8.38,29,14,29,388,560
