team,player,category,INT,YDS,TD
MIA,Andrew Van Ginkel,interceptions,1,33,1
MIA,Brandon Jones,interceptions,2,40,0
MIA,DeShon Elliott,interceptions,1,0,0
MIA,Eli Apple,interceptions,1,8,0
MIA,Emmanuel Ogbah,interceptions,1,5,0
MIA,Jaelan Phillips,interceptions,1,5,0
MIA,Jalen Ramsey,interceptions,3,52,0
MIA,Jerome Baker,interceptions,2,23,1
MIA,Jevon Holland,interceptions,1,99,1
MIA,Xavien Howard,interceptions,1,0,0
MIA,Zach Sieler,interceptions,1,5,1
