team,player,category,INT,YDS,TD
IND,Bobby Okereke,interceptions,2,20,0
IND,George Odum,interceptions,1,21,0
IND,Isaiah Rodgers,interceptions,3,24,0
IND,Kenny Moore II,interceptions,4,78,0
IND,Khari Willis,interceptions,2,0,0
IND,Shaquille Leonard,interceptions,4,12,0
IND,Tyquan Lewis,interceptions,1,8,0
IND,Xavier Rhodes,interceptions,1,4,0
IND,Zaire Franklin,interceptions,1,8,0
