team,player,category,INT,YDS,TD
HOU,Alijah Huzzie,interceptions,1,0,0
HOU,Azeez Al-Shaair,interceptions,2,0,0
HOU,Calen Bullock,interceptions,4,40,0
HOU,Derek Stingley Jr.,interceptions,4,68,1
HOU,Jalen Pitre,interceptions,4,18,0
HOU,Kamari Lassiter,interceptions,4,0,0
