team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,Christian Kirk,receiving,4,46,11.5,0,29,6
ARI,Antoine Wesley,receiving,1,7,7.0,0,7,3
ARI,Rondale Moore,receiving,3,24,8.0,0,9,4
ARI,DeAndre Hopkins,receiving,2,66,33.0,0,55,2
ARI,A.J. Green,receiving,5,50,10.0,0,23,8
ARI,Chase Edmonds,receiving,3,39,13.0,0,22,4
ATL,Cordarrelle Patterson,receiving,5,37,7.4,1,18,5
ATL,Mike Davis,receiving,5,22,4.4,0,8,6
ATL,Kyle Pitts Sr.,receiving,2,13,6.5,0,11,6
ATL,Olamide Zaccheaus,receiving,1,12,12.0,0,12,1
ATL,Hayden Hurst,receiving,2,4,2.0,0,7,3
ATL,Tajae Sharpe,receiving,5,58,11.6,0,17,6
BUF,Cole Beasley,receiving,10,110,11.0,0,20,13
BUF,Stefon Diggs,receiving,5,40,8.0,1,19,7
BUF,Zack Moss,receiving,6,39,6.5,0,15,7
BUF,Tommy Sweeney,receiving,3,30,10.0,0,13,4
BUF,Gabe Davis,receiving,4,29,7.3,1,11,5
BUF,Devin Singletary,receiving,1,1,1.0,0,1,1
BUF,Emmanuel Sanders,receiving,0,0,0.0,0,0,4
CAR,Shi Smith,receiving,1,-2,-2.0,0,-2,1
CAR,Royce Freeman,receiving,0,0,0.0,0,0,1
CAR,Ameer Abdullah,receiving,3,35,11.7,0,17,5
CAR,Robbie Chosen,receiving,0,0,0.0,0,0,1
CAR,Chuba Hubbard,receiving,1,9,9.0,0,9,2
CAR,Ian Thomas,receiving,1,10,10.0,0,10,1
CAR,Tommy Tremble,receiving,3,18,6.0,0,13,4
CAR,DJ Moore,receiving,4,59,14.8,0,23,8
CAR,Keith Kirkwood,receiving,0,0,0.0,0,0,1
CHI,Marquise Goodwin,receiving,2,32,16.0,0,22,3
CHI,Cole Kmet,receiving,3,24,8.0,0,16,6
CHI,Allen Robinson,receiving,3,21,7.0,0,10,4
CHI,Khalil Herbert,receiving,2,-4,-2.0,0,2,2
CHI,Jesse James,receiving,3,38,12.7,1,19,3
