team,player,category,INT,YDS,TD
PHI,Alex Singleton,interceptions,1,29,1
PHI,Anthony Harris,interceptions,1,2,0
PHI,Avonte Maddox,interceptions,1,-1,0
PHI,Darius Slay,interceptions,3,76,1
PHI,Eric Wilson,interceptions,1,7,0
PHI,Marcus Epps,interceptions,1,0,0
PHI,Rodney McLeod Jr.,interceptions,2,24,0
PHI,Steven Nelson,interceptions,1,4,0
PHI,T.J. Edwards,interceptions,1,1,0
