team,player,category,FUM,LOST
ATL,Kirk Cousins,fumbles,1,0
BAL,Isaiah Likely,fumbles,1,1
BAL,Derrick Henry,fumbles,1,1
CIN,Geno Stone,fumbles,0,0
CLE,Denzel Ward,fumbles,0,0
DAL,Tyler Guyton,fumbles,1,1
DAL,Cooper Rush,fumbles,2,0
DEN,Lil'Jordan Humphrey,fumbles,1,0
HOU,Derek Barnett,fumbles,0,0
IND,Anthony Richardson Sr.,fumbles,2,1
LAC,Justin Herbert,fumbles,1,1
LAR,Kobie Turner,fumbles,0,0
MIA,Tua Tagovailoa,fumbles,1,0
MIN,Aaron Jones Sr.,fumbles,1,0
MIN,Sam Darnold,fumbles,1,1
NE,Rhamondre Stevenson,fumbles,1,0
NE,Drake Maye,fumbles,1,1
NO,Taysom Hill,fumbles,1,1
NO,Derek Carr,fumbles,1,0
NYJ,Aaron Rodgers,fumbles,1,0
NYJ,Javon Kinlaw,fumbles,0,0
PHI,Dallas Goedert,fumbles,1,0
PHI,Grant Calcaterra,fumbles,0,0
PIT,DeShon Elliott,fumbles,0,0
PIT,Patrick Queen,fumbles,0,0
SEA,Geno Smith,fumbles,1,0
TEN,Jeffery Simmons,fumbles,0,0
WSH,Mykal Walker,fumbles,0,0
WSH,Austin Ekeler,fumbles,1,0
