team,player,category,CAR,YDS,AVG,TD,LONG
LAC,Kimani Vidal,rushing,3,10,3.3,0,7
LAC,J.K. Dobbins,rushing,14,40,2.9,0,11
LAC,Justin Herbert,rushing,2,8,4.0,0,4
LAC,Hassan Haskins,rushing,2,2,1.0,0,2
LAC,Jalen Reagor,rushing,1,-1,-1.0,0,-1
LAR,Matthew Stafford,rushing,2,-2,-1.0,0,-1
LAR,Blake Corum,rushing,3,11,3.7,0,5
LAR,Xavier Smith,rushing,2,30,15.0,0,24
LAR,Kyren Williams,rushing,21,76,3.6,2,14
LV,Tre Tucker,rushing,1,11,11.0,0,11
LV,Alexander Mattison,rushing,23,92,4.0,0,13
LV,Zamir White,rushing,3,13,4.3,0,9
LV,Gardner Minshew II,rushing,1,2,2.0,0,2
LV,DJ Turner,rushing,1,4,4.0,0,4
MIA,Tim Boyle,rushing,1,4,4.0,0,4
MIA,Tyreek Hill,rushing,1,5,5.0,0,5
MIA,Tyler Huntley,rushing,5,20,4.0,0,6
MIA,Jaylen Wright,rushing,5,33,6.6,0,19
MIA,Raheem Mostert,rushing,11,50,4.5,0,14
MIA,De'Von Achane,rushing,15,77,5.1,0,15
MIA,Alec Ingold,rushing,2,-1,-0.5,0,0
MIN,Aaron Jones Sr.,rushing,14,93,6.6,1,34
MIN,Justin Jefferson,rushing,1,3,3.0,0,3
MIN,Ty Chandler,rushing,2,4,2.0,0,3
MIN,Sam Darnold,rushing,4,39,9.8,0,19
NE,JaMycal Hasty,rushing,2,-2,-1.0,0,2
NE,Antonio Gibson,rushing,3,4,1.3,0,3
NE,Rhamondre Stevenson,rushing,7,18,2.6,0,11
NE,Drake Maye,rushing,3,18,6.0,0,15
NO,Alvin Kamara,rushing,7,10,1.4,0,6
NO,Jamaal Williams,rushing,3,17,5.7,0,13
NO,Kendre Miller,rushing,6,36,6.0,0,16
NO,Spencer Rattler,rushing,5,34,6.8,0,28
NYG,Devin Singletary,rushing,5,18,3.6,0,10
NYG,Drew Lock,rushing,1,13,13.0,0,13
NYG,Daniel Jones,rushing,5,20,4.0,0,9
NYG,Tyrone Tracy Jr.,rushing,6,23,3.8,0,8
NYG,Eric Gray,rushing,1,2,2.0,0,2
NYJ,Isaiah Davis,rushing,1,12,12.0,0,12
NYJ,Braelon Allen,rushing,2,4,2.0,0,3
NYJ,Breece Hall,rushing,12,38,3.2,1,13
PHI,Will Shipley,rushing,8,15,1.9,0,5
PHI,Saquon Barkley,rushing,17,176,10.4,1,55
PHI,Kenny Gainwell,rushing,13,56,4.3,0,14
PHI,Jalen Hurts,rushing,7,22,3.1,2,16
PIT,Najee Harris,rushing,21,102,4.9,1,34
PIT,Jaylen Warren,rushing,12,44,3.7,0,10
PIT,Russell Wilson,rushing,3,3,1.0,1,1
SEA,Zach Charbonnet,rushing,7,14,2.0,0,7
SEA,Kenny McIntosh,rushing,1,5,5.0,0,5
SEA,Geno Smith,rushing,4,15,3.8,0,8
SEA,Kenneth Walker III,rushing,14,69,4.9,1,20
SF,Isaac Guerendo,rushing,1,2,2.0,0,2
SF,Kyle Juszczyk,rushing,1,14,14.0,0,14
SF,Brock Purdy,rushing,8,27,3.4,2,9
SF,Jordan Mason,rushing,14,58,4.1,0,26
TB,Rachaad White,rushing,10,40,4.0,0,8
TB,Sean Tucker,rushing,5,29,5.8,0,15
TB,Bucky Irving,rushing,9,23,2.6,1,6
TB,Baker Mayfield,rushing,5,22,4.4,0,12
TB,Jalen McMillan,rushing,1,11,11.0,0,11
TEN,Tony Pollard,rushing,16,61,3.8,0,14
TEN,Julius Chestnut,rushing,3,15,5.0,0,8
TEN,Mason Rudolph,rushing,5,13,2.6,0,8
WSH,Jayden Daniels,rushing,3,50,16.7,0,46
WSH,Marcus Mariota,rushing,11,34,3.1,0,11
WSH,Austin Ekeler,rushing,4,17,4.3,0,6
WSH,Brian Robinson Jr.,rushing,12,71,5.9,1,11
WSH,Jeremy McNichols,rushing,7,42,6.0,0,10
