team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Colt McCoy,rushing,6,18,3.0,0,11
ARI,Eno Benjamin,rushing,6,15,2.5,0,5
ARI,James Conner,rushing,21,62,3.0,1,8
ATL,Qadree Ollison,rushing,9,34,3.8,0,12
ATL,Keith Smith,rushing,3,8,2.7,0,5
ATL,Mike Davis,rushing,3,1,0.3,0,1
ATL,Wayne Gallman,rushing,1,-3,-3.0,0,-3
BAL,Latavius Murray,rushing,10,32,3.2,0,8
BAL,Patrick Ricard,rushing,1,2,2.0,0,2
BAL,Tyler Huntley,rushing,7,40,5.7,0,19
BAL,Devonta Freeman,rushing,16,49,3.1,1,10
BUF,Zack Moss,rushing,3,5,1.7,0,3
BUF,Devin Singletary,rushing,3,17,5.7,0,9
BUF,Josh Allen,rushing,2,18,9.0,0,10
BUF,Matt Breida,rushing,5,51,10.2,0,28
CAR,Christian McCaffrey,rushing,10,59,5.9,0,15
CAR,Cam Newton,rushing,10,46,4.6,1,24
CAR,Ameer Abdullah,rushing,1,6,6.0,0,6
CHI,Khalil Herbert,rushing,1,0,0.0,0,0
CHI,Jakeem Grant Sr.,rushing,1,11,11.0,0,11
CHI,Justin Fields,rushing,4,23,5.8,0,8
CHI,David Montgomery,rushing,14,58,4.1,0,11
CIN,Joe Burrow,rushing,3,11,3.7,0,6
CIN,Ja'Marr Chase,rushing,2,8,4.0,0,10
CIN,Samaje Perine,rushing,2,3,1.5,0,2
CIN,Joe Mixon,rushing,30,123,4.1,2,20
CIN,Tyler Boyd,rushing,1,14,14.0,0,14
CLE,David Njoku,rushing,1,1,1.0,0,1
CLE,Demetric Felton,rushing,3,2,0.7,0,1
CLE,Jarvis Landry,rushing,1,16,16.0,1,16
CLE,D'Ernest Johnson,rushing,5,26,5.2,0,13
CLE,Baker Mayfield,rushing,4,9,2.3,0,7
CLE,Nick Chubb,rushing,22,130,5.9,0,15
DAL,Ezekiel Elliott,rushing,9,32,3.6,0,8
DAL,Tony Pollard,rushing,7,50,7.1,0,31
DET,Jason Cabinda,rushing,2,21,10.5,0,21
DET,D'Andre Swift,rushing,14,136,9.7,1,57
DET,Jamaal Williams,rushing,7,11,1.6,0,5
GB,AJ Dillon,rushing,11,53,4.8,0,11
GB,Jordan Love,rushing,1,-1,-1.0,0,-1
GB,Patrick Taylor Jr.,rushing,4,11,2.8,0,5
GB,Equanimeous St. Brown,rushing,1,11,11.0,0,11
GB,Aaron Rodgers,rushing,2,21,10.5,0,18
HOU,Phillip Lindsay,rushing,1,-3,-3.0,0,-3
HOU,David Johnson,rushing,13,18,1.4,0,5
HOU,Tyrod Taylor,rushing,6,28,4.7,2,7
HOU,Rex Burkhead,rushing,18,40,2.2,0,9
IND,Jonathan Taylor,rushing,32,185,5.8,4,40
IND,Sam Ehlinger,rushing,1,9,9.0,0,9
IND,Zach Pascal,rushing,1,9,9.0,0,9
IND,Deon Jackson,rushing,6,12,2.0,0,4
IND,Carson Wentz,rushing,2,18,9.0,0,18
IND,Nyheim Hines,rushing,4,31,7.8,0,19
JAX,Trevor Lawrence,rushing,3,23,7.7,0,10
