team,player,category,REC,YDS,AVG,TD,LONG,TGTS
ARI,A.J. Green,receiving,4,78,19.5,0,31,7
ARI,Rondale Moore,receiving,11,51,4.6,0,11,11
ARI,Antoine Wesley,receiving,4,44,11.0,0,20,4
ARI,James Conner,receiving,5,37,7.4,0,17,6
ARI,Christian Kirk,receiving,2,25,12.5,0,14,5
ARI,Eno Benjamin,receiving,1,5,5.0,0,5,1
ARI,Darrell Daniels,receiving,0,0,0.0,0,0,1
ATL,Qadree Ollison,receiving,2,0,0.0,0,0,3
ATL,Parker Hesse,receiving,1,5,5.0,0,5,1
ATL,Keith Smith,receiving,1,11,11.0,0,11,1
ATL,Tajae Sharpe,receiving,2,21,10.5,0,17,4
ATL,Mike Davis,receiving,3,20,6.7,0,10,4
ATL,Kyle Pitts Sr.,receiving,3,29,9.7,0,16,5
ATL,Russell Gage Jr.,receiving,5,49,9.8,0,19,8
ATL,Olamide Zaccheaus,receiving,3,23,7.7,0,9,5
BAL,Nick Boyle,receiving,0,0,0.0,0,0,1
BAL,Latavius Murray,receiving,2,1,0.5,0,3,2
BAL,Rashod Bateman,receiving,3,29,9.7,0,15,6
BAL,Devonta Freeman,receiving,6,31,5.2,0,9,6
BAL,Devin Duvernay,receiving,4,37,9.3,0,21,6
BAL,Patrick Ricard,receiving,0,0,0.0,0,0,1
BAL,Sammy Watkins,receiving,3,48,16.0,0,29,4
BAL,Mark Andrews,receiving,8,73,9.1,0,16,10
BUF,Devin Singletary,receiving,3,26,8.7,0,14,4
BUF,Cole Beasley,receiving,4,23,5.8,0,7,5
BUF,Stefon Diggs,receiving,4,23,5.8,2,9,6
BUF,Emmanuel Sanders,receiving,3,26,8.7,0,10,5
BUF,Tommy Sweeney,receiving,0,0,0.0,0,0,1
BUF,Dawson Knox,receiving,6,80,13.3,0,31,10
BUF,Zack Moss,receiving,0,0,0.0,0,0,1
BUF,Matt Breida,receiving,1,16,16.0,0,16,2
BUF,Gabe Davis,receiving,2,27,13.5,0,20,4
BUF,Reggie Gilliam,receiving,1,7,7.0,0,7,1
CAR,Christian McCaffrey,receiving,7,60,8.6,1,27,8
CAR,DJ Moore,receiving,5,50,10.0,1,13,7
CAR,Tommy Tremble,receiving,2,35,17.5,0,19,2
CAR,Robbie Chosen,receiving,5,30,6.0,0,11,6
CAR,Ian Thomas,receiving,1,7,7.0,0,7,1
CAR,Brandon Zylstra,receiving,1,7,7.0,0,7,2
CAR,Terrace Marshall Jr.,receiving,0,0,0.0,0,0,1
CHI,David Montgomery,receiving,1,9,9.0,0,9,1
CHI,Darnell Mooney,receiving,5,121,24.2,1,60,16
CHI,Marquise Goodwin,receiving,4,104,26.0,1,49,8
CHI,Jimmy Graham,receiving,2,25,12.5,0,23,3
CHI,Cole Kmet,receiving,1,12,12.0,0,12,2
CHI,Damiere Byrd,receiving,1,3,3.0,0,3,2
CHI,Jakeem Grant Sr.,receiving,1,6,6.0,0,6,1
CIN,C.J. Uzomah,receiving,2,9,4.5,0,7,3
CIN,Mike Thomas,receiving,1,12,12.0,0,12,1
CIN,Samaje Perine,receiving,3,18,6.0,0,9,3
CIN,Chris Evans,receiving,1,7,7.0,0,7,1
CIN,Drew Sample,receiving,1,3,3.0,0,3,2
CIN,Stanley Morgan Jr.,receiving,1,3,3.0,0,3,1
CIN,Tyler Boyd,receiving,6,49,8.2,0,14,8
CIN,Ja'Marr Chase,receiving,3,32,10.7,1,17,6
CIN,Tee Higgins,receiving,2,15,7.5,0,9,3
CLE,Nick Chubb,receiving,2,14,7.0,1,9,2
CLE,Rashard Higgins,receiving,1,17,17.0,0,17,5
CLE,David Njoku,receiving,2,20,10.0,0,21,4
CLE,Jarvis Landry,receiving,4,26,6.5,0,13,8
CLE,Austin Hooper,receiving,4,53,13.3,0,20,7
CLE,Ja'Marcus Bradley,receiving,2,46,23.0,0,37,2
DAL,Ezekiel Elliott,receiving,6,36,6.0,0,19,6
DAL,Cedrick Wilson Jr.,receiving,4,36,9.0,0,18,7
DAL,Sean McKeon,receiving,1,2,2.0,0,2,1
DAL,Michael Gallup,receiving,5,44,8.8,0,16,10
DAL,Dalton Schultz,receiving,6,53,8.8,0,19,8
DAL,Tony Pollard,receiving,2,20,10.0,0,14,2
DAL,Malik Turner,receiving,1,11,11.0,0,11,2
DAL,CeeDee Lamb,receiving,3,14,4.7,0,8,4
DAL,Noah Brown,receiving,0,0,0.0,0,0,2
DET,T.J. Hockenson,receiving,6,51,8.5,0,24,8
DET,Amon-Ra St. Brown,receiving,4,18,4.5,0,10,4
DET,Brock Wright,receiving,1,12,12.0,0,12,1
DET,Godwin Igwebuike,receiving,1,-4,-4.0,0,-4,1
DET,D'Andre Swift,receiving,3,0,0.0,0,2,4
DET,Jason Cabinda,receiving,0,0,0.0,0,0,1
DET,Josh Reynolds,receiving,0,0,0.0,0,0,3
DET,Kalif Raymond,receiving,0,0,0.0,0,0,1
GB,Dominique Dafney,receiving,1,8,8.0,0,8,1
GB,Randall Cobb,receiving,1,15,15.0,0,15,2
GB,Josiah Deguara,receiving,2,37,18.5,1,25,2
GB,AJ Dillon,receiving,6,44,7.3,0,13,6
GB,Equanimeous St. Brown,receiving,2,43,21.5,0,26,2
GB,Marquez Valdes-Scantling,receiving,4,123,30.8,1,75,10
GB,Davante Adams,receiving,7,115,16.4,2,37,8
HOU,Brevin Jordan,receiving,1,7,7.0,0,7,3
HOU,Danny Amendola,receiving,0,0,0.0,0,0,1
HOU,Chris Moore,receiving,1,10,10.0,0,10,1
HOU,Nico Collins,receiving,1,9,9.0,0,9,2
HOU,Brandin Cooks,receiving,2,18,9.0,0,10,3
HOU,Chris Conley,receiving,4,37,9.3,0,13,5
HOU,Pharaoh Brown,receiving,2,10,5.0,0,8,4
HOU,David Johnson,receiving,3,16,5.3,0,8,4
IND,Mo Alie-Cox,receiving,0,0,0.0,0,0,1
IND,Zach Pascal,receiving,0,0,0.0,0,0,1
IND,Kylen Granson,receiving,1,8,8.0,0,8,2
IND,Jonathan Taylor,receiving,3,19,6.3,1,23,3
IND,Michael Pittman Jr.,receiving,2,23,11.5,0,18,5
IND,T.Y. Hilton,receiving,2,26,13.0,0,18,2
IND,Jack Doyle,receiving,3,30,10.0,0,18,5
IND,Dezmon Patmon,receiving,0,0,0.0,0,0,1
JAX,James Robinson,receiving,2,9,4.5,0,6,3
JAX,John Brown,receiving,0,0,0.0,0,0,1
JAX,Carlos Hyde,receiving,0,0,0.0,0,0,1
JAX,Marvin Jones Jr.,receiving,4,52,13.0,0,22,6
JAX,Laviska Shenault Jr.,receiving,5,50,10.0,0,16,5
JAX,Tavon Austin,receiving,1,18,18.0,0,18,2
JAX,Jamal Agnew,receiving,3,18,6.0,0,8,3
JAX,Laquon Treadwell,receiving,1,11,11.0,0,11,3
KC,Byron Pringle,receiving,1,37,37.0,0,37,2
KC,Tyreek Hill,receiving,9,77,8.6,0,23,11
KC,Josh Gordon,receiving,1,7,7.0,0,7,2
KC,Noah Gray,receiving,1,8,8.0,0,8,1
KC,Blake Bell,receiving,1,8,8.0,0,8,1
KC,Darrel Williams,receiving,1,11,11.0,0,11,3
