team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
TB,Adam Gotsis,defensive,0,0,0.0,0,0,1,0
TB,Anthony Nelson,defensive,38,21,3.0,3,2,5,1
TB,Antoine Winfield Jr.,defensive,93,53,1.0,4,8,3,0
TB,Benjamin Morrison,defensive,26,19,0.0,2,4,0,0
TB,C.J. Brewer,defensive,4,2,0.5,0,0,1,0
TB,Cade Otton,defensive,4,4,0.0,0,0,0,0
TB,Calijah Kancey,defensive,1,1,0.0,1,0,1,0
TB,Chase McLaughlin,defensive,1,0,0.0,0,0,0,0
TB,Chris Braswell,defensive,30,21,1.0,4,0,4,0
TB,Christian Izien,defensive,25,16,0.0,1,0,0,0
TB,Deion Jones,defensive,29,16,0.0,0,0,0,0
TB,Devin Culp,defensive,1,1,0.0,0,0,0,0
TB,Elijah Roberts,defensive,14,10,2.0,2,3,5,0
TB,Elijah Simmons,defensive,6,3,0.0,1,0,0,0
TB,Evan Deckers,defensive,1,1,0.0,0,0,0,0
TB,Graham Barton,defensive,2,2,0.0,0,0,0,0
TB,Greg Gaines,defensive,23,12,2.0,3,0,2,0
TB,Haason Reddick,defensive,31,18,2.5,6,1,6,0
TB,J.T. Gray,defensive,3,2,0.0,0,0,0,0
TB,Jacob Parrish,defensive,76,50,2.0,7,7,3,0
TB,Jamel Dean,defensive,46,38,1.0,1,9,2,1
TB,Jason Pierre-Paul,defensive,0,0,0.0,0,1,0,0
TB,John Bullock,defensive,10,3,0.0,0,0,0,0
TB,Josh Hayes,defensive,15,7,0.0,0,0,0,0
TB,Kaevon Merriweather,defensive,8,4,0.0,1,0,0,0
TB,Kameron Johnson,defensive,3,3,0.0,0,0,0,0
TB,Kindle Vildor,defensive,16,11,0.0,0,3,0,0
TB,Ko Kieft,defensive,3,1,0.0,0,0,0,0
TB,Lavonte David,defensive,114,61,3.5,8,3,6,0
TB,Logan Hall,defensive,39,18,1.5,2,1,6,0
TB,Markees Watts,defensive,9,2,0.5,0,0,1,0
TB,Mike Evans,defensive,2,2,0.0,0,0,0,0
TB,Nick Jackson,defensive,2,1,0.0,0,0,0,0
TB,Payne Durham,defensive,3,2,0.0,0,0,0,0
TB,Rashad Wisdom,defensive,3,1,0.0,0,0,0,0
TB,Ryan Miller,defensive,8,7,0.0,0,0,0,0
TB,Sebastian Castro,defensive,1,1,0.0,0,0,0,0
TB,SirVocea Dennis,defensive,101,66,3.0,10,5,7,0
TB,Tykee Smith,defensive,100,61,2.0,6,13,5,0
TB,Vita Vea,defensive,34,16,4.5,7,2,13,0
TB,Yaya Diaby,defensive,50,29,7.0,13,1,19,0
TB,Zyon McCollum,defensive,65,45,0.0,1,6,0,0
