team,player,category,INT,YDS,TD
TB,Anthony Nelson,interceptions,1,3,1
TB,Antoine Winfield Jr.,interceptions,2,5,0
TB,Jacob Parrish,interceptions,2,3,0
TB,Jamel Dean,interceptions,3,74,1
TB,Kindle Vildor,interceptions,1,13,0
TB,Lavonte David,interceptions,1,3,0
TB,SirVocea Dennis,interceptions,1,0,0
TB,Tykee Smith,interceptions,1,0,0
TB,Zyon McCollum,interceptions,1,19,0
