team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
CIN,Brandon Allen,passing,149,2.94,2,0,4,17,34
CIN,Joe Burrow,passing,4611,8.75,34,14,51,366,520
CIN,Tyler Boyd,passing,46,46.0,0,0,0,1,1
