team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
HOU,Danny Amendola,passing,0,0.0,0,0,0,0,1
HOU,Davis Mills,passing,2664,6.58,16,10,31,263,394
HOU,Rex Burkhead,passing,0,0.0,0,0,0,0,1
HOU,Tyrod Taylor,passing,966,6.65,5,5,13,91,150
