team,player,category,CAR,YDS,AVG,TD,LONG
ARI,Trey Benson,rushing,8,69,8.6,0,52
ARI,Kyler Murray,rushing,7,38,5.4,0,13
ARI,James Conner,rushing,12,39,3.3,0,12
ATL,Michael Penix Jr.,rushing,6,21,3.5,1,12
ATL,Tyler Allgeier,rushing,10,24,2.4,0,5
ATL,Bijan Robinson,rushing,12,24,2.0,0,6
BAL,Derrick Henry,rushing,18,169,9.4,2,49
BAL,Lamar Jackson,rushing,6,70,11.7,1,19
BAL,Zay Flowers,rushing,2,8,4.0,0,8
BAL,Justice Hill,rushing,2,-14,-7.0,0,1
BAL,Rasheen Ali,rushing,1,5,5.0,0,5
BUF,James Cook III,rushing,13,44,3.4,1,11
BUF,Josh Allen,rushing,14,30,2.1,2,9
BUF,Ty Johnson,rushing,2,24,12.0,0,17
BUF,Elijah Moore,rushing,1,8,8.0,0,8
BUF,Ray Davis,rushing,1,2,2.0,0,2
CAR,Trevor Etienne,rushing,1,4,4.0,0,4
CAR,Rico Dowdle,rushing,3,12,4.0,0,9
CAR,Chuba Hubbard,rushing,16,57,3.6,0,9
CAR,Bryce Young,rushing,5,40,8.0,0,22
CHI,DJ Moore,rushing,3,8,2.7,0,5
CHI,D'Andre Swift,rushing,17,53,3.1,0,13
CHI,Caleb Williams,rushing,6,58,9.7,1,13
CIN,Chase Brown,rushing,21,43,2.0,1,8
CIN,Joe Burrow,rushing,2,3,1.5,0,2
CLE,Raheim Sanders,rushing,3,3,1.0,1,2
CLE,Jerome Ford,rushing,6,8,1.3,0,2
CLE,Dylan Sampson,rushing,12,29,2.4,0,5
CLE,Harold Fannin Jr.,rushing,1,3,3.0,0,3
CLE,Joe Flacco,rushing,2,6,3.0,0,4
DAL,Javonte Williams,rushing,15,54,3.6,2,11
DAL,Dak Prescott,rushing,1,3,3.0,0,3
DAL,KaVontae Turpin,rushing,2,9,4.5,0,5
DAL,Miles Sanders,rushing,4,53,13.3,0,49
DEN,RJ Harvey,rushing,6,70,11.7,0,50
DEN,J.K. Dobbins,rushing,16,63,3.9,1,19
DEN,Bo Nix,rushing,8,18,2.3,0,11
DET,David Montgomery,rushing,11,25,2.3,0,6
DET,Jahmyr Gibbs,rushing,9,19,2.1,0,14
DET,Jameson Williams,rushing,1,3,3.0,0,3
DET,Jared Goff,rushing,1,-1,-1.0,0,-1
GB,Josh Jacobs,rushing,19,66,3.5,1,15
GB,Emanuel Wilson,rushing,1,4,4.0,0,4
GB,Jordan Love,rushing,3,4,1.3,0,3
GB,Chris Brooks,rushing,1,1,1.0,0,1
GB,Tucker Kraft,rushing,1,3,3.0,0,3
HOU,Woody Marks,rushing,3,3,1.0,0,2
HOU,Nick Chubb,rushing,13,60,4.6,0,13
