team,player,category,INT,YDS,TD
SF,Charvarius Ward,interceptions,1,9,0
SF,Deommodore Lenoir,interceptions,1,8,0
SF,Drake Jackson,interceptions,1,0,0
SF,Dre Greenlaw,interceptions,1,0,0
SF,Emmanuel Moseley,interceptions,1,41,1
SF,Fred Warner,interceptions,1,20,0
SF,George Odum,interceptions,1,25,0
SF,Jimmie Ward,interceptions,3,0,0
SF,Samuel Womack III,interceptions,1,0,0
SF,Talanoa Hufanga,interceptions,4,61,1
SF,Tashaun Gipson Sr.,interceptions,5,141,0
