team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
NYG, Team,defensive,1,1,1.0,0,0,0,0
NYG,Aaron Robinson,defensive,6,5,0.0,0,1,0,0
NYG,Adoree' Jackson,defensive,51,40,0.0,2,7,0,0
NYG,Andrew Thomas,defensive,4,4,0.0,0,0,0,0
NYG,Austin Calitro,defensive,8,4,0.0,2,0,0,0
NYG,Azeez Ojulari,defensive,14,9,5.5,3,1,7,0
NYG,Cam Brown,defensive,6,3,0.0,0,0,0,0
NYG,Carter Coughlin,defensive,9,7,0.0,0,0,0,0
NYG,Casey Kreiter,defensive,1,0,0.0,0,0,0,0
NYG,Chris Myarick,defensive,6,4,0.0,0,0,0,0
NYG,Cor'Dale Flott,defensive,26,15,0.0,0,2,0,0
NYG,DJ Davidson,defensive,4,2,0.0,0,0,0,0
NYG,Dane Belton,defensive,31,24,0.0,1,3,1,0
NYG,Darius Slayton,defensive,1,1,0.0,0,0,0,0
NYG,Darnay Holmes,defensive,38,28,0.0,2,8,1,0
NYG,Dexter Lawrence II,defensive,68,35,7.5,7,3,28,0
NYG,Elerson G. Smith,defensive,3,1,0.0,0,0,0,0
NYG,Evan Neal,defensive,1,1,0.0,0,0,0,0
NYG,Fabian Moreau,defensive,66,50,0.0,0,10,0,0
NYG,Gary Brightwell,defensive,4,0,0.0,0,0,0,0
NYG,Graham Gano,defensive,1,1,0.0,0,0,0,0
NYG,Henry Mondeaux,defensive,16,5,0.0,1,0,0,0
NYG,Jamie Gillan,defensive,1,1,0.0,0,0,0,0
NYG,Jarrad Davis,defensive,11,6,0.5,1,0,1,0
NYG,Jason Pinnock,defensive,41,34,1.5,2,3,4,0
NYG,Jaylon Smith,defensive,88,46,1.0,3,0,2,0
NYG,Jihad Ward,defensive,43,28,3.0,7,4,13,0
NYG,Julian Love,defensive,124,79,1.0,6,5,1,0
NYG,Justin Ellis,defensive,22,5,1.0,2,0,1,0
NYG,Justin Layne,defensive,4,4,0.0,0,1,0,0
NYG,Kayvon Thibodeaux,defensive,49,33,4.0,6,5,13,1
NYG,Landon Collins,defensive,15,7,1.0,1,2,1,1
NYG,Leonard Williams,defensive,45,26,2.5,5,0,12,0
NYG,Marcus Johnson,defensive,4,2,0.0,0,0,0,0
NYG,Matt Breida,defensive,3,2,0.0,0,0,0,0
NYG,Micah McFadden,defensive,59,36,2.0,6,0,2,0
NYG,Nick McCloud,defensive,43,35,1.5,2,7,2,0
NYG,Nick Williams,defensive,15,5,0.0,0,2,2,0
NYG,Oshane Ximines,defensive,24,15,2.0,3,2,8,0
NYG,Quincy Roche,defensive,2,0,0.0,0,0,0,0
NYG,Richie James,defensive,1,1,0.0,0,0,0,0
NYG,Rodarius Williams,defensive,15,15,0.0,0,2,0,0
NYG,Ryder Anderson,defensive,8,4,2.0,2,0,2,0
NYG,Tae Crowder,defensive,45,26,1.0,3,1,2,0
NYG,Tomon Fox,defensive,24,15,1.0,3,0,1,0
NYG,Tony Jefferson,defensive,23,16,0.0,0,1,0,0
NYG,Vernon Butler,defensive,4,2,0.0,0,0,0,0
NYG,Xavier McKinney,defensive,45,29,1.0,2,5,1,0
NYG,Zyon Gilbert,defensive,14,10,1.0,1,0,1,0
