team,player,category,TOT,SOLO,SACKS,TFL,PD,QB HTS,TD
TB,Akiem Hicks,defensive,22,13,1.0,2,3,4,0
TB,Anthony Chesley,defensive,2,1,0.0,0,0,0,0
TB,Anthony Nelson,defensive,46,26,5.5,4,0,6,0
TB,Antoine Winfield Jr.,defensive,80,64,4.0,7,3,6,0
TB,Cade Otton,defensive,8,5,0.0,0,0,0,0
TB,Cameron Brate,defensive,1,1,0.0,0,0,0,0
TB,Carl Nassib,defensive,23,15,3.5,6,3,6,0
TB,Carlton Davis III,defensive,65,53,0.0,3,12,1,0
TB,Chris Godwin Jr.,defensive,2,1,0.0,0,0,0,0
TB,Deadrin Senat,defensive,17,10,1.0,2,0,2,0
TB,Dee Delaney,defensive,29,25,0.0,2,0,0,0
TB,Devin White,defensive,124,73,5.5,8,5,16,0
TB,Genard Avery,defensive,5,5,1.0,1,0,5,0
TB,Giovani Bernard,defensive,2,2,0.0,0,0,0,0
TB,Ifeadi Odenigbo,defensive,6,2,0.0,1,0,0,0
TB,J.J. Russell,defensive,6,3,0.0,0,0,0,0
TB,Jake Camarda,defensive,6,5,0.0,0,0,0,0
TB,Jamel Dean,defensive,57,45,0.0,1,8,0,0
TB,Joe Tryon-Shoyinka,defensive,40,23,4.0,6,2,14,0
TB,Julio Jones,defensive,1,1,0.0,0,0,0,0
TB,K.J. Britt,defensive,13,5,0.0,0,0,0,0
TB,Ke'Shawn Vaughn,defensive,1,0,0.0,0,0,0,0
TB,Keanu Neal,defensive,63,41,0.5,2,4,5,0
TB,Kenny Young,defensive,1,0,0.0,0,0,0,0
TB,Ko Kieft,defensive,11,8,0.0,0,0,0,0
TB,Lavonte David,defensive,124,80,3.0,10,5,3,0
TB,Leonard Fournette,defensive,1,1,0.0,0,0,0,0
TB,Logan Hall,defensive,12,7,2.5,5,0,6,0
TB,Logan Ryan,defensive,37,24,0.0,1,3,0,0
TB,Luke Goedeke,defensive,1,1,0.0,0,0,0,0
TB,Mike Edwards,defensive,82,52,1.0,3,3,2,1
TB,Mike Evans,defensive,4,4,0.0,0,0,0,0
TB,Nick Leverett,defensive,1,1,0.0,0,0,0,0
TB,Nolan Turner,defensive,1,1,0.0,1,0,0,0
TB,Olakunle Fatukasi,defensive,6,4,0.0,0,0,0,0
TB,Pat O'Connor,defensive,6,3,0.0,1,0,1,0
TB,Rachaad White,defensive,6,4,0.0,0,0,0,0
TB,Rakeem Nunez-Roches,defensive,33,19,2.0,5,0,3,0
TB,Russell Gage Jr.,defensive,1,1,0.0,0,0,0,0
TB,Scotty Miller,defensive,1,1,0.0,0,0,0,0
TB,Sean Murphy-Bunting,defensive,31,19,0.0,1,7,0,0
TB,Shaquil Barrett,defensive,31,20,3.0,6,0,6,0
TB,Tom Brady,defensive,1,1,0.0,0,0,0,0
TB,Ulysees Gilbert,defensive,4,3,0.0,0,0,0,0
TB,Vita Vea,defensive,31,15,6.5,7,0,13,0
TB,William Gholston,defensive,49,24,0.0,4,0,5,0
TB,Zach Triner,defensive,1,0,0.0,0,0,0,0
TB,Zyon McCollum,defensive,24,18,0.0,0,1,0,0
