team,player,category,INT,YDS,TD
TB,Antoine Winfield Jr.,interceptions,1,15,0
TB,Carlton Davis III,interceptions,1,0,0
TB,Jamel Dean,interceptions,2,24,0
TB,Keanu Neal,interceptions,1,0,0
TB,Logan Ryan,interceptions,1,0,0
TB,Mike Edwards,interceptions,2,68,1
TB,Sean Murphy-Bunting,interceptions,2,33,0
