team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
TB,Blaine Gabbert,passing,29,3.6,1,0,0,6,8
TB,Kyle Trask,passing,23,2.6,0,0,0,3,9
TB,Leonard Fournette,passing,0,0.0,0,1,0,0,1
TB,Tom Brady,passing,4694,6.49,25,9,22,490,733
