team,player,category,REC,YDS,AVG,TD,LONG,TGTS
CLE,Andy Janovich,receiving,3,9,2.0,0,3,4
CLE,Anthony Schwartz,receiving,10,135,6.04,1,44,23
CLE,Austin Hooper,receiving,38,345,8.88,3,34,61
CLE,Baker Mayfield,receiving,0,11,0.0,0,11,0
CLE,D'Ernest Johnson,receiving,19,137,7.07,0,18,25
CLE,David Njoku,receiving,36,475,11.0,4,71,53
CLE,Demetric Felton,receiving,18,181,10.23,2,33,21
CLE,Donovan Peoples-Jones,receiving,34,597,16.45,3,60,58
CLE,Harrison Bryant,receiving,21,233,9.15,3,41,28
CLE,Ja'Marcus Bradley,receiving,4,64,16.0,0,37,4
CLE,Jarvis Landry,receiving,52,570,10.34,2,38,87
CLE,Johnny Stanton IV,receiving,2,7,3.5,1,6,2
CLE,Kareem Hunt,receiving,22,174,6.02,0,23,27
CLE,Nick Chubb,receiving,20,174,6.98,1,40,25
CLE,Odell Beckham Jr.,receiving,17,232,12.03,0,26,34
CLE,Rashard Higgins,receiving,24,275,8.92,1,21,47
