team,player,category,INT,YDS,TD
CLE,A.J. Green III,interceptions,1,1,0
CLE,Denzel Ward,interceptions,3,103,1
CLE,Grant Delpit,interceptions,1,5,0
CLE,Greedy Williams,interceptions,2,7,0
CLE,John Johnson III,interceptions,3,31,0
CLE,Malcolm Smith,interceptions,2,1,0
CLE,Ronnie Harrison Jr.,interceptions,1,0,0
