team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
PHI,Braden Mann,passing,28,28.0,0,0,0,1,1
PHI,Jalen Hurts,passing,3858,7.1,23,15,36,352,538
PHI,Kenny Gainwell,passing,17,17.0,0,0,0,1,1
PHI,Marcus Mariota,passing,164,6.35,1,1,3,15,23
