team,player,category,INT,YDS,TD
PHI,Darius Slay,interceptions,2,86,1
PHI,James Bradberry IV,interceptions,1,5,0
PHI,Kelee Ringo,interceptions,1,0,0
PHI,Kevin Byard,interceptions,1,0,0
PHI,Reed Blankenship,interceptions,3,17,0
PHI,Sydney Brown,interceptions,1,99,1
