team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
MIN,Cam Akers,passing,0,0.0,0,0,1,0,0
MIN,Jaren Hall,passing,168,8.5,0,1,4,13,20
MIN,Joshua Dobbs,passing,895,5.72,5,5,13,95,151
MIN,Justin Jefferson,passing,0,0.0,0,0,0,0,1
MIN,Kirk Cousins,passing,2331,7.46,18,5,17,216,311
MIN,Nick Mullens,passing,1306,8.22,7,8,12,100,148
