team,player,category,CAR,YDS,AVG,TD,LONG
DEN,Adam Prentice,rushing,10,44,3.94,0,18
DEN,Bo Nix,rushing,83,356,4.55,5,25
DEN,Evan Engram,rushing,1,7,7.0,0,7
DEN,J.K. Dobbins,rushing,153,772,5.16,4,41
DEN,Jaleel McLaughlin,rushing,37,187,4.32,1,16
DEN,Jarrett Stidham,rushing,1,-1,-1.0,0,-1
DEN,Marvin Mims Jr.,rushing,12,78,6.6,1,16
DEN,RJ Harvey,rushing,146,540,3.54,7,50
DEN,Troy Franklin,rushing,5,12,3.5,0,11
DEN,Tyler Badie,rushing,8,23,3.0,0,7
