team,player,category,YDS,AVG,TD,INT,SACKS,COMP,ATT
DEN,Bo Nix,passing,3931,6.44,25,11,22,388,612
DEN,Courtland Sutton,passing,0,0.0,0,0,1,0,0
DEN,RJ Harvey,passing,0,0.0,0,0,0,0,1
